target_id	length	eff_length	est_counts	tpm
cgd1_2360-RA	915	515.987	109	144.319
cgd1_2370-RA	990	590.987	63	72.828
cgd1_2380-RA	1689	1289.99	21	11.1217
cgd1_2390-RA	660	262.334	9	23.4382
cgd1_240-RA	1065	665.987	127	130.279
cgd1_2400-RA	996	596.987	340	389.09
cgd1_2403-RA	462	107.692	10	63.4386
cgd1_2410-RA	3186	2786.99	11	2.69646
cgd1_2420-RA	1173	773.987	44	38.8378
cgd1_2430-RA	936	536.987	0	0
cgd1_2440-RA	1386	986.987	0	0
cgd1_2450-RA	2748	2348.99	221	64.2758
cgd1_2460-RA	573	183.225	122	454.895
cgd1_2470-RA	951	551.987	200	247.535
cgd1_2480-RA	1315	915.987	37	27.5961
cgd1_2490-RA	1003	603.987	177	200.208
cgd1_250-RA	1634	1234.99	41	22.6808
cgd1_2500-RA	1899	1499.99	11	5.01004
cgd1_2510-RA	879	479.987	42	59.7799
cgd1_2520-RA	321	57.5375	0	0
cgd1_2530-RA	3897	3497.99	149	29.1007
cgd1_2540-RA	3567	3167.99	3	0.646955
cgd1_2550-RA	537	154.919	170	749.686
cgd1_2560-RA	930	530.987	5	6.43313
cgd1_2570-RA	4347	3947.99	37	6.40268
cgd1_2580-RA	744	345.093	3	5.93911
cgd1_2590-RA	771	372.027	1	1.83638
cgd1_260-RA	1386	986.987	91	62.9892
cgd1_2600-RA	2262	1862.99	10	3.66713
cgd1_2610-RA	6264	5864.99	4.14422	0.482739
cgd1_2620-RA	3035	2635.99	191.856	49.7242
cgd1_2630-RA	1158	758.987	171	153.921
cgd1_2635-RA	73	22.8441	0	0
cgd1_2640-RA	354	65.8033	0	0
cgd1_2650-RA	2604	2204.99	36	11.154
cgd1_2660-RA	543	159.4	15	64.2892
cgd1_2663-RA	527	147.675	38	175.797
cgd1_2670-RA	1512	1112.99	2	1.22765
cgd1_2680-RA	873	473.987	17	24.5029
cgd1_2690-RA	204	38.1107	0	0
cgd1_270-RA	438	95.9846	10	71.1761
cgd1_2700-RA	1224	824.987	69	57.1397
cgd1_2710-RA	1068	668.987	64	65.3579
cgd1_2720-RA	2283	1883.99	96	34.812
cgd1_2730-RA	2082	1682.99	421	170.898
cgd1_2740-RA	2586	2186.99	144	44.9834
cgd1_2750-RA	1896	1496.99	2	0.912742
cgd1_2760-RA	1197	797.987	72	61.6414
cgd1_2770-RA	3846	3446.99	0	0
cgd1_2780-RA	1161	761.987	36	32.2768
cgd1_2783-RA	740	341.108	7	14.0198
cgd1_2790-RA	496	127.06	12	64.5223
cgd1_280-RA	1104	704.987	878	850.843
cgd1_2800-RA	522	144.16	18	85.3029
cgd1_2810-RA	1648	1248.99	0	0
cgd1_2830-RA	1108	708.987	10	9.63602
cgd1_2840-RA	4571	4171.99	13	2.12881
cgd1_2850-RA	3468	3068.99	80	17.8086
cgd1_2860-RA	1610	1210.99	30	16.9246
cgd1_2870-RA	2079	1679.99	189	76.8585
cgd1_2880-RA	1934	1534.99	908	404.126
cgd1_2890-RA	2946	2546.99	0	0
cgd1_290-RA	1500	1100.99	155	96.1802
cgd1_2900-RA	1773	1373.99	7	3.48058
cgd1_2910-RA	420	88.1935	13	100.703
cgd1_2920-RA	663	265.231	37	95.3043
cgd1_2940-RA	777	378.019	9	16.2654
cgd1_2943-RA	623	227.312	29	87.159
cgd1_2950-RA	1122	722.987	43	40.6325
cgd1_2960-RA	2428	2028.99	141	47.4762
cgd1_2970-RA	1167	767.987	60	53.3744
cgd1_2980-RA	744	345.093	2276	4505.81
cgd1_2990-RA	417	86.9726	5	39.2757
cgd1_30-RA	4953	4553.99	43	6.45079
cgd1_300-RA	328	59.1571	0	0
cgd1_3000-RA	489	122.796	213	1185.03
cgd1_3010-RA	855	455.988	34	50.9403
cgd1_3020-RA	1110	710.987	2784	2675.12
cgd1_3030-RA	2463	2063.99	244	80.7642
cgd1_3033-RA	657	259.443	78	205.394
cgd1_3040-RA	753	354.064	651	1256.13
cgd1_3050-RA	1380	980.987	155	107.945
cgd1_3060-RA	1359	959.987	49	34.8712
cgd1_3070-RA	11588	11189	1	0.0610584
cgd1_3080-RA	993	593.987	26	29.9042
cgd1_3090-RA	1227	827.987	16	13.2018
cgd1_3095-RA	71	22.512	0	0
cgd1_310-RA	1095	695.987	94	92.2705
cgd1_3100-RA	2180	1780.99	0	0
cgd1_3110-RA	2538	2138.99	0	0
cgd1_3120-RA	2249	1849.99	116	42.8376
cgd1_3130-RA	2079	1679.99	359	145.99
cgd1_3140-RA	618	222.707	95	291.425
cgd1_3150-RA	984	584.987	88	102.771
cgd1_3160-RA	4359	3959.99	21.3525	3.68375
cgd1_3170-RA	4860	4460.99	71	10.8733
cgd1_3180-RA	1371	971.987	119	83.6416
cgd1_3190-RA	2390	1990.99	35	12.0098
cgd1_320-RA	1773	1373.99	12	5.96671
cgd1_3200-RA	864	464.988	59	86.6855
cgd1_3210-RA	3123	2723.99	129	32.3535
cgd1_3220-RA	2022	1622.99	46	19.3633
cgd1_3230-RA	2640	2240.99	296	90.2378
cgd1_3240-RA	9555	9155.99	400	29.8463
cgd1_3250-RA	726	327.18	17	35.4975
cgd1_3260-RA	1038	638.987	40	42.7665
cgd1_3270-RA	2323	1923.99	17.1162	6.07774
cgd1_3280-RA	939	539.987	114	144.231
cgd1_3290-RA	2407	2007.99	391	133.031
cgd1_330-RA	2648	2248.99	897	272.484
cgd1_3300-RA	891	491.987	7	9.72031
cgd1_3310-RA	684	285.686	0	0
cgd1_3320-RA	855	455.988	0	0
cgd1_3330-RA	631	234.752	0	0
cgd1_3340-RA	1484	1084.99	388	244.311
cgd1_3343-RA	494	125.827	39	211.752
cgd1_3350-RA	519	142.086	13	62.5071
cgd1_3360-RA	1932	1532.99	20	8.91307
cgd1_3370-RA	636	239.443	60.7008	173.192
cgd1_3380-RA	889	489.987	143	199.383
cgd1_3390-RA	1884	1484.99	32	14.7219
cgd1_340-RA	1483	1083.99	28	17.647
cgd1_3400-RA	1240	840.987	69	56.0526
cgd1_3410-RA	273	48.0506	0	0
cgd1_3420-RA	2205	1805.99	8.20254	3.10291
cgd1_3430-RA	428	91.556	1	7.46189
cgd1_3440-RA	1470	1070.99	2	1.2758
cgd1_3450-RA	2022	1622.99	27	11.3654
cgd1_3460-RA	960	560.987	62	75.5049
cgd1_3470-RA	588	195.944	22	76.7056
cgd1_3480-RA	1838	1438.99	180	85.4578
cgd1_3490-RA	457	105.123	9	58.4899
cgd1_350-RA	2343	1943.99	12	4.2172
cgd1_3500-RA	2495	2095.99	418	136.246
cgd1_3510-RA	1761	1361.99	265	132.926
cgd1_3520-RA	1671	1271.99	407	218.599
cgd1_3530-RA	2680	2280.99	784	234.817
cgd1_3540-RA	5820	5420.99	161	20.2901
cgd1_3543-RA	497	127.68	23	123.066
cgd1_3550-RA	2778	2378.99	638.059	183.233
cgd1_3560-RA	381	73.9033	2	18.4885
cgd1_3570-RA	1260	860.987	1017	806.976
cgd1_3580-RA	429	91.9875	22	163.392
cgd1_3583-RA	821	421.992	25	40.4736
cgd1_3590-RA	1338	938.987	135	98.2223
cgd1_360-RA	2511	2111.99	37	11.9687
cgd1_3600-RA	2254	1854.99	0	0
cgd1_3610-RA	2808	2408.99	45	12.7619
cgd1_3620-RA	1107	707.987	0	0
cgd1_3630-RA	2238	1838.99	45	16.7174
cgd1_3640-RA	1569	1169.99	187	109.193
cgd1_3650-RA	1059	659.987	21	21.738
cgd1_3660-RA	618	222.707	11	33.7439
cgd1_3670-RA	6618	6218.99	323	35.4829
cgd1_3680-RA	1613	1213.99	486	273.501
cgd1_3690-RA	3078	2678.99	596	151.989
cgd1_370-RA	2244	1844.99	261	96.6458
cgd1_3700-RA	1362	962.987	1606	1139.36
cgd1_3710-RA	2088	1688.99	216	87.3702
cgd1_3720-RA	1263	863.987	196	154.983
cgd1_3730-RA	2091	1691.99	297	119.921
cgd1_3740-RA	4224	3824.99	5	0.89305
cgd1_3750-RA	861	461.988	34	50.2787
cgd1_3760-RA	3480	3080.99	54	11.974
cgd1_3770-RA	531	150.539	38	172.453
cgd1_3780-RA	2445	2045.99	1198	400.028
cgd1_3790-RA	3819	3419.99	128	25.5695
cgd1_380-RA	1360	960.987	180	127.965
cgd1_3800-RA	573	183.225	0	0
cgd1_3810-RA	2739	2339.99	1432	418.086
cgd1_3820-RA	2988	2588.99	70	18.4716
cgd1_3830-RA	604	210.019	69	224.454
cgd1_3840-RA	3224	2824.99	203	49.0925
cgd1_3850-RA	2775	2375.99	54	15.5269
cgd1_3860-RA	1292	892.987	0	0
cgd1_390-RA	997	597.987	77	87.9701
cgd1_40-RA	1152	752.987	132	119.763
cgd1_400-RA	2187	1787.99	86	32.8602
cgd1_410-RA	527	147.675	24	111.03
cgd1_420-RA	628	231.952	207	609.69
cgd1_430-RA	617	221.79	39	120.132
cgd1_440-RA	692	293.541	56	130.333
cgd1_450-RA	2006	1606.99	36	15.3047
cgd1_460-RA	2015	1615.99	128	54.1138
cgd1_470-RA	2799	2399.99	117	33.3053
cgd1_480-RA	498	128.304	34	181.04
cgd1_490-RA	393	77.9502	1	8.76433
cgd1_493-RA	456	104.618	9	58.7724
cgd1_5-RA	698	299.451	36607.7	83518.4
cgd1_50-RA	3140	2740.99	103	25.6724
cgd1_500-RA	1477	1077.99	79	50.0668
cgd1_510-RA	1906	1506.99	59	26.7472
cgd1_520-RA	1422	1022.99	2792	1864.58
cgd1_530-RA	530	149.819	87	396.725
cgd1_540-RA	711	312.299	344	752.53
cgd1_543-RA	495	126.442	52	280.963
cgd1_550-RA	8988	8588.99	29	2.3067
cgd1_560-RA	1357	957.987	30	21.3943
cgd1_570-RA	705	306.362	51	113.729
cgd1_580-RA	2787	2387.99	174	49.7798
cgd1_590-RA	7584	7184.99	679	64.5624
cgd1_60-RA	903	503.987	60	81.3332
cgd1_600-RA	1555	1155.99	85	50.2345
cgd1_610-RA	708	309.329	45	99.3865
cgd1_620-RA	1317	917.987	108	80.3754
cgd1_630-RA	930	530.987	5	6.43313
cgd1_640-RA	4369	3969.99	664	114.265
cgd1_645-RA	81	24.0911	0	0
cgd1_650-RA	3822	3422.99	249	49.697
cgd1_660-RA	1017	617.987	1537	1699.15
cgd1_670-RA	3531	3131.99	117	25.5212
cgd1_680-RA	1549	1149.99	89	52.8729
cgd1_690-RA	1252	852.987	200	160.186
cgd1_70-RA	357	66.6394	0	0
cgd1_700-RA	4296	3896.99	285	49.9634
cgd1_710-RA	3581	3181.99	943	202.465
cgd1_720-RA	636	239.443	56	159.78
cgd1_730-RA	1066	666.987	386	395.372
cgd1_733-RA	569	179.919	15	56.9574
cgd1_740-RA	846	446.989	202	308.738
cgd1_750-RA	15741	15342	282	12.5575
cgd1_760-RA	2786	2386.99	300	85.8632
cgd1_770-RA	1614	1214.99	116	65.2262
cgd1_780-RA	844	444.989	90	138.175
cgd1_790-RA	4197	3797.99	0	0
cgd1_80-RA	444	98.7659	5	34.5859
cgd1_800-RA	1974	1574.99	89	38.6055
cgd1_810-RA	1803	1403.99	18	8.75882
cgd1_820-RA	2510	2110.99	83	26.8614
cgd1_830-RA	3140	2740.99	351	87.4855
cgd1_840-RA	634	237.563	30	86.2737
cgd1_843-RA	254	44.9513	0	0
cgd1_850-RA	465	109.267	243	1519.34
cgd1_860-RA	222	40.3844	0	0
cgd1_870-RA	633	236.625	464	1339.66
cgd1_880-RA	1218	818.987	1014	845.857
cgd1_890-RA	4269	3869.99	386	68.1418
cgd1_90-RA	2274	1874.99	7	2.55056
cgd1_900-RA	318	56.8638	0	0
cgd1_905-RA	74	23.0069	0	0
cgd1_910-RA	1046	646.987	457	482.566
cgd1_920-RA	1716	1316.99	4	2.07498
cgd1_930-RA	900	500.987	679	925.932
cgd1_940-RA	540	157.147	14	60.8635
cgd1_950-RA	1446	1046.99	0	0
cgd1_960-RA	1458	1058.99	349	225.149
cgd1_970-RA	2502	2102.99	40.8607	13.2741
cgd1_980-RA	2625	2225.99	719	220.669
cgd1_990-RA	3444	3044.99	117	26.2504
Cgd2_140-RA	276	48.5703	0	0
Cgd2_1810-RA	945	545.987	19	23.7743
Cgd2_2990-RA	714	315.271	265	574.246
cgd2_10-RA	1338	938.987	52	37.8338
cgd2_100-RA	1239	839.987	551	448.141
cgd2_1000-RA	1920	1520.99	25	11.2292
cgd2_1010-RA	1761	1361.99	112	56.1799
cgd2_1020-RA	1293	893.987	166	126.857
cgd2_1030-RA	945	545.987	120	150.153
cgd2_1040-RA	576	185.729	6	22.0703
cgd2_1050-RA	1044	644.987	14	14.829
cgd2_1060-RA	2157	1757.99	162	62.9557
cgd2_1070-RA	321	57.5375	0	0
cgd2_1080-RA	1755	1355.99	3	1.51148
cgd2_1090-RA	1518	1118.99	0	0
cgd2_110-RA	1721	1321.99	3	1.55035
cgd2_1100-RA	2913	2513.99	88	23.9142
cgd2_1110-RA	1513	1113.99	24	14.7186
cgd2_1120-RA	1488	1088.99	32	20.0754
cgd2_1130-RA	2046	1646.99	4	1.65923
cgd2_1140-RA	969	569.987	45	53.9366
cgd2_1150-RA	1008	608.987	176	197.443
cgd2_1160-RA	2022	1622.99	238	100.184
cgd2_1170-RA	1428	1028.99	67	44.4837
cgd2_1190-RA	1863	1463.99	40	18.6663
cgd2_120-RA	368	69.838	0	0
cgd2_1200-RA	930	530.987	156	200.714
cgd2_1210-RA	765	366.037	0	0
cgd2_1220-RA	1716	1316.99	122	63.287
cgd2_1230-RA	2253	1853.99	100	36.8493
cgd2_1240-RA	1302	902.987	47	35.5592
cgd2_1250-RA	2691	2291.99	135	40.24
cgd2_1260-RA	2436	2036.99	0	0
cgd2_1270-RA	2487	2087.99	1	0.327196
cgd2_1280-RA	2058	1658.99	121	49.8286
cgd2_1290-RA	1269	869.987	185	145.276
cgd2_130-RA	339	61.8428	0	0
cgd2_1300-RA	2034	1634.99	3665	1531.42
cgd2_1310-RA	1449	1049.99	321	208.861
cgd2_1330-RA	1374	974.987	232	162.564
cgd2_1340-RA	2037	1637.99	38	15.8493
cgd2_1350-RA	1386	986.987	180	124.594
cgd2_1360-RA	1623	1223.99	413	230.52
cgd2_1365-RA	80	23.9418	0	0
cgd2_1370-RA	2634	2234.99	93	28.4278
cgd2_1372-RA	1757	1357.99	0.00795283	0.00400094
cgd2_1373-RA	7300	6900.99	894730	88576.1
cgd2_1375-RA	1758	1358.99	101.146	50.8473
cgd2_1376-RA	152	32.3315	0	0
cgd2_1377-RA	3459	3059.99	17.9769	4.01356
cgd2_1380-RA	885	485.987	0	0
cgd2_1390-RA	591	198.545	0	0
cgd2_1400-RA	1842	1442.99	7.00157	3.31489
cgd2_1410-RA	429	91.9875	45	334.21
cgd2_1420-RA	1470	1070.99	176	112.27
cgd2_1430-RA	1383	983.987	31	21.5233
cgd2_1440-RA	771	372.027	371	681.295
cgd2_1450-RA	1725	1325.99	38	19.5785
cgd2_1460-RA	2012	1612.99	40	16.942
cgd2_1470-RA	567	178.28	15	57.481
cgd2_1480-RA	1317	917.987	45	33.4898
cgd2_1490-RA	1002	602.987	5	5.66498
cgd2_150-RA	1255	855.987	118	94.1783
cgd2_1500-RA	1623	1223.99	125	69.7701
cgd2_1510-RA	2418	2018.99	2	0.676757
cgd2_1520-RA	1779	1379.99	0	0
cgd2_1530-RA	1212	812.987	0	0
cgd2_1540-RA	456	104.618	6	39.1816
cgd2_1550-RA	1488	1088.99	32	20.0754
cgd2_1560-RA	1599	1199.99	84	47.8232
cgd2_1570-RA	921	521.987	8	10.4705
cgd2_1580-RA	366	69.2404	0	0
cgd2_1590-RA	1968	1568.99	140	60.96
cgd2_160-RA	1382	982.987	50	34.7503
cgd2_1600-RA	2589	2189.99	219	68.3185
cgd2_1610-RA	1551	1151.99	381	225.951
cgd2_1620-RA	759	360.049	231	438.315
cgd2_1630-RA	620	224.544	15	45.6379
cgd2_1640-RA	2367	1967.99	63	21.8703
cgd2_1650-RA	1407	1007.99	0	0
cgd2_1660-RA	510	136.02	2	10.0453
cgd2_1670-RA	354	65.8033	0	0
cgd2_1680-RA	1076	676.987	57	57.5215
cgd2_1690-RA	303	53.6679	0	0
cgd2_170-RA	470	111.948	97	591.957
cgd2_1700-RA	519	142.086	7	33.6577
cgd2_1710-RA	3504	3104.99	260	57.207
cgd2_1713-RA	591	198.545	13	44.7322
cgd2_1720-RA	1800	1400.99	177	86.3128
cgd2_1730-RA	1227	827.987	39	32.1793
cgd2_1740-RA	2409	2009.99	38	12.9159
cgd2_1745-RA	85	24.6712	0	0
cgd2_1750-RA	1449	1049.99	82	53.3539
cgd2_1760-RA	1139	739.987	58	53.5476
cgd2_1770-RA	1278	878.987	170	132.13
cgd2_1780-RA	1317	917.987	264	196.473
cgd2_1790-RA	3120	2720.99	42	10.5453
cgd2_180-RA	603	209.125	49	160.076
cgd2_1800-RA	1315	915.987	42	31.3254
cgd2_1820-RA	603	209.125	83	271.149
cgd2_1823-RA	496	127.06	0	0
cgd2_1830-RA	1146	746.987	0	0
cgd2_1840-RA	1548	1148.99	16	9.51351
cgd2_1850-RA	981	581.987	161	188.994
cgd2_1860-RA	3741	3341.99	3	0.613271
cgd2_1870-RA	942	542.987	854	1074.5
cgd2_1880-RA	348	64.176	0	0
cgd2_1890-RA	705	306.362	117	260.907
cgd2_190-RA	411	84.5948	18	145.367
cgd2_1900-RA	1008	608.987	116	130.133
cgd2_1910-RA	1605	1205.99	1559	883.16
cgd2_1920-RA	3423	3023.99	279	63.0319
cgd2_1930-RA	498	128.304	13	69.2211
cgd2_1940-RA	660	262.334	69	179.693
cgd2_1950-RA	1980	1580.99	136.854	59.138
cgd2_1960-RA	2133	1733.99	26.2468	10.3411
cgd2_1970-RA	2889	2489.99	50.7763	13.9316
cgd2_1980-RA	1113	713.987	9	8.61169
cgd2_1990-RA	702	303.398	14	31.5247
cgd2_20-RA	2049	1649.99	888	367.679
cgd2_200-RA	972	572.987	182	217.001
cgd2_2000-RA	997	597.987	141	161.088
cgd2_2010-RA	804	404.998	274	462.204
cgd2_2020-RA	618	222.707	28	85.8936
cgd2_2030-RA	631	234.752	30	87.3069
cgd2_2040-RA	1221	821.987	42	34.9076
cgd2_2050-RA	867	467.988	276	402.912
cgd2_2060-RA	2130	1730.99	192	75.778
cgd2_2070-RA	1578	1178.99	17	9.8509
cgd2_2080-RA	1046	646.987	0	0
cgd2_2090-RA	3259	2859.99	378	90.295
cgd2_210-RA	1741	1341.99	271	137.961
cgd2_2100-RA	645	247.96	877	2416.31
cgd2_2110-RA	567	178.28	1624	6223.28
cgd2_2120-RA	297	52.4659	0	0
cgd2_2130-RA	4281	3881.99	170	29.9179
cgd2_2140-RA	5457	5057.99	127	17.1539
cgd2_2150-RA	408	83.4372	11	90.0677
cgd2_2160-RA	2880	2480.99	19	5.23197
cgd2_2170-RA	1689	1289.99	74	39.1906
cgd2_2180-RA	351	64.9823	0	0
cgd2_2190-RA	1242	842.987	22	17.8294
cgd2_220-RA	1724	1324.99	0	0
cgd2_2200-RA	306	54.2848	0	0
cgd2_2210-RA	1212	812.987	133	111.765
cgd2_2220-RA	855	455.988	102	152.821
cgd2_2230-RA	2502	2102.99	2	0.649725
cgd2_2240-RA	1386	986.987	8	5.53751
cgd2_2250-RA	495	126.442	20	108.063
cgd2_2260-RA	2034	1634.99	31	12.9534
cgd2_2270-RA	1038	638.987	30	32.0749
cgd2_2280-RA	1680	1280.99	0	0
cgd2_2290-RA	924	524.987	1	1.30133
cgd2_230-RA	5048	4648.99	7	1.02867
cgd2_2300-RA	1464	1064.99	4	2.56597
cgd2_2310-RA	1635	1235.99	21	11.6076
cgd2_2320-RA	5061	4661.99	28	4.1032
cgd2_2330-RA	507	134.051	19	96.8318
cgd2_2340-RA	4959	4559.99	264	39.5527
cgd2_2350-RA	1716	1316.99	152	78.8493
cgd2_2360-RA	5907	5507.99	61	7.56611
cgd2_2370-RA	405	82.3	0	0
cgd2_2380-RA	966	566.987	57	68.6812
cgd2_2390-RA	1011	611.987	152	169.683
cgd2_240-RA	867	467.988	41	59.8529
cgd2_2400-RA	3876	3476.99	138	27.1151
cgd2_2410-RA	468	110.867	3	18.4865
cgd2_2420-RA	1446	1046.99	26	16.9656
