target_id	length	eff_length	est_counts	tpm
cgd1_1860-RA	1131	632	65	12.5032
cgd1_1870-RA	1461	962	952	120.305
cgd1_1880-RA	612	137.362	2	1.77006
cgd1_1890-RA	681	189.96	124	79.3564
cgd1_190-RA	1683	1184	304	31.2137
cgd1_1900-RA	799	300.45	1367	553.12
cgd1_1910-RA	1010	511	757	180.094
cgd1_1920-RA	13909	13410	2788	25.2748
cgd1_1930-RA	1476	977	743	92.4523
cgd1_1940-RA	558	105.647	120	138.085
cgd1_1950-RA	1242	743	947	154.948
cgd1_1960-RA	630	149.832	117	94.9301
cgd1_1970-RA	909	410.009	1781	528.073
cgd1_1980-RA	1494	995	160	19.5488
cgd1_1990-RA	891	392.019	43	13.3348
cgd1_20-RA	1464	965	46	5.79501
cgd1_200-RA	549	101.173	34	40.8542
cgd1_2000-RA	2094	1595	840	64.0239
cgd1_2010-RA	1899	1400	6117	531.17
cgd1_2020-RA	621	143.479	771	653.263
cgd1_203-RA	440	62.1294	0	0
cgd1_2030-RA	1557	1058	2779	319.32
cgd1_2040-RA	1599	1100	9089	1004.49
cgd1_2050-RA	801	302.424	166	66.7291
cgd1_2060-RA	558	105.647	217	249.704
cgd1_2070-RA	1500	1001	276	33.5196
cgd1_2080-RA	693	200.302	35	21.2425
cgd1_2090-RA	1113	614	90	17.8196
cgd1_210-RA	615	139.375	4	3.48899
cgd1_2100-RA	1413	914	57	7.58145
cgd1_2110-RA	4674	4175	42	1.22297
cgd1_2120-RA	2790	2291	1012	53.7006
cgd1_2130-RA	1923	1424	1549	132.241
cgd1_2140-RA	846	347.098	232	81.2566
cgd1_2150-RA	2070	1571	897	69.4128
cgd1_2160-RA	2250	1751	909	63.1104
cgd1_2170-RA	1157	658	38	7.02071
cgd1_2180-RA	1782	1283	194	18.3822
cgd1_2190-RA	2934	2435	42	2.09688
cgd1_220-RA	1281	782	42	6.52929
cgd1_2200-RA	1374	875	36	5.0017
cgd1_2210-RA	360	45.985	0	0
cgd1_2220-RA	642	158.66	176	134.855
cgd1_2230-RA	1197	698	335	58.3462
cgd1_2240-RA	1278	779	84	13.1089
cgd1_2250-RA	432	60.1496	0	0
cgd1_2260-RA	435	60.8809	0	0
cgd1_2270-RA	324	40.809	0	0
cgd1_2280-RA	558	105.647	75	86.3032
cgd1_2290-RA	2043	1544	1241	97.712
cgd1_2293-RA	237	31.6826	0	0
cgd1_230-RA	1425	926	235	30.8518
cgd1_2300-RA	4701	4202	149	4.31076
cgd1_2310-RA	492	77.6237	5	7.83067
cgd1_2313-RA	341	43.1259	0	0
cgd1_2320-RA	1323	824	7901	1165.68
cgd1_2330-RA	843	344.109	65	22.9636
cgd1_2340-RA	546	99.7309	15	18.2846
cgd1_2350-RA	1680	1181	306	31.4989
cgd1_2360-RA	915	416.007	2551	745.475
cgd1_2370-RA	990	491	2558	633.348
cgd1_2380-RA	1689	1190	789	80.6034
cgd1_2390-RA	660	172.634	308	216.894
cgd1_240-RA	1065	566	48	10.3098
cgd1_2400-RA	996	497	4347	1063.3
cgd1_2403-RA	462	68.0944	1	1.7853
cgd1_2410-RA	3186	2687	241	10.9037
cgd1_2420-RA	1173	674	529	95.4156
cgd1_2430-RA	936	437.003	92	25.5933
cgd1_2440-RA	1386	887	152	20.8326
cgd1_2450-RA	2748	2249	836	45.1898
cgd1_2460-RA	573	113.607	309	330.657
cgd1_2470-RA	951	452.001	184	49.4882
cgd1_2480-RA	1315	816	359	53.4845
cgd1_2490-RA	1003	504	597	144.002
cgd1_250-RA	1634	1135	1835	196.546
cgd1_2500-RA	1899	1400	181	15.7172
cgd1_2510-RA	879	380.03	166	53.1024
cgd1_2520-RA	321	40.4218	0	0
cgd1_2530-RA	3897	3398	3374	120.711
cgd1_2540-RA	3567	3068	657	26.0336
cgd1_2550-RA	537	95.5475	1	1.27234
cgd1_2560-RA	930	431.004	23	6.4874
cgd1_2570-RA	4347	3848	1020	32.2247
cgd1_2580-RA	744	247.023	134	65.9465
cgd1_2590-RA	771	273.004	227	101.084
cgd1_260-RA	1386	887	1352	185.3
cgd1_2600-RA	2262	1763	340	23.445
cgd1_2610-RA	6264	5765	11.1507	0.235139
cgd1_2620-RA	3035	2536	678.849	32.5423
cgd1_2630-RA	1158	659	54	9.96166
cgd1_2635-RA	73	19.8391	0	0
cgd1_2640-RA	354	45.0492	0	0
cgd1_2650-RA	2604	2105	445	25.6999
cgd1_2660-RA	543	98.3127	45	55.645
cgd1_2663-RA	527	91.1452	102	136.047
cgd1_2670-RA	1512	1013	331	39.723
cgd1_2680-RA	873	374.037	179	58.1784
cgd1_2690-RA	204	29.0982	0	0
cgd1_270-RA	438	61.6255	0	0
cgd1_2700-RA	1224	725	157	26.326
cgd1_2710-RA	1068	569	117	24.9975
cgd1_2720-RA	2283	1784	549	37.4111
cgd1_2730-RA	2082	1583	1754	134.701
cgd1_2740-RA	2586	2087	1997	116.327
cgd1_2750-RA	1896	1397	14	1.2183
cgd1_2760-RA	1197	698	627	109.203
cgd1_2770-RA	3846	3347	671	24.3719
cgd1_2780-RA	1161	662	299	54.9081
cgd1_2783-RA	740	243.231	81	40.4846
cgd1_2790-RA	496	79.03	0	0
cgd1_280-RA	1104	605	11175	2245.51
cgd1_2800-RA	522	89.038	24	32.7687
cgd1_2810-RA	1648	1149	37	3.91476
cgd1_2830-RA	1108	609	0	0
cgd1_2840-RA	4571	4072	139	4.14983
cgd1_2850-RA	3468	2969	3656	149.699
cgd1_2860-RA	1610	1111	157	17.1794
cgd1_2870-RA	2079	1580	130	10.0025
cgd1_2880-RA	1934	1435	16883	1430.28
cgd1_2890-RA	2946	2447	1859	92.3568
cgd1_290-RA	1500	1001	1149	139.543
cgd1_2900-RA	1773	1274	70	6.67962
cgd1_2910-RA	420	57.3528	0	0
cgd1_2920-RA	663	175.045	67	46.5317
cgd1_2940-RA	777	278.851	35	15.2588
cgd1_2943-RA	623	144.871	22	18.4614
cgd1_2950-RA	1122	623	125	24.3919
cgd1_2960-RA	2428	1929	719	45.3127
cgd1_2970-RA	1167	668	151	27.4805
cgd1_2980-RA	744	247.023	2	0.984276
cgd1_2990-RA	417	56.6844	0	0
cgd1_30-RA	4953	4454	47	1.28284
cgd1_300-RA	328	41.3351	0	0
cgd1_3000-RA	489	76.5911	362	574.585
cgd1_3010-RA	855	356.072	304	103.791
cgd1_3020-RA	1110	611	22871	4550.59
cgd1_3030-RA	2463	1964	2402	148.681
cgd1_3033-RA	657	170.247	533	380.603
cgd1_3040-RA	753	255.614	6905	3284
cgd1_3050-RA	1380	881	3721	513.461
cgd1_3060-RA	1359	860	2866	405.136
cgd1_3070-RA	11588	11089	667	7.31235
cgd1_3080-RA	993	494	11	2.70701
cgd1_3090-RA	1227	728	9	1.50292
cgd1_3095-RA	71	19.6168	0	0
cgd1_310-RA	1095	596	647	131.972
cgd1_3100-RA	2180	1681	456	32.9777
cgd1_3110-RA	2538	2039	220	13.1168
cgd1_3120-RA	2249	1750	7357	511.077
cgd1_3130-RA	2079	1580	8303	638.854
cgd1_3140-RA	618	141.414	326	280.252
cgd1_3150-RA	984	485	78	19.5513
cgd1_3160-RA	4359	3860	350.135	11.0274
cgd1_3170-RA	4860	4361	1125	31.361
cgd1_3180-RA	1371	872	613	85.4609
cgd1_3190-RA	2390	1891	189	12.1505
cgd1_320-RA	1773	1274	3320	316.805
cgd1_3200-RA	864	365.052	10	3.33019
cgd1_3210-RA	3123	2624	1229	56.9392
cgd1_3220-RA	2022	1523	366	29.2149
cgd1_3230-RA	2640	2141	820	46.5608
cgd1_3240-RA	9555	9056	1396	18.7401
cgd1_3250-RA	726	230.105	213	112.532
cgd1_3260-RA	1038	539	86	19.3969
cgd1_3270-RA	2323	1824	260	17.3289
cgd1_3280-RA	939	440.002	32	8.84135
cgd1_3290-RA	2407	1908	144	9.17503
cgd1_330-RA	2648	2149	16604	939.29
cgd1_3300-RA	891	392.019	58	17.9864
cgd1_3310-RA	684	192.518	2	1.26294
cgd1_3320-RA	855	356.072	9	3.07276
cgd1_3330-RA	631	150.552	11	8.88236
cgd1_3340-RA	1484	985	3413	421.234
cgd1_3343-RA	494	78.3226	3	4.65648
cgd1_3350-RA	519	87.803	71	98.3043
cgd1_3360-RA	1932	1433	846	71.7708
cgd1_3370-RA	636	154.196	43	33.9015
cgd1_3380-RA	889	390.02	360	112.212
cgd1_3390-RA	1884	1385	707	62.0573
cgd1_340-RA	1483	984	1012	125.028
cgd1_3400-RA	1240	741	461.542	75.721
cgd1_3410-RA	273	34.9857	0	0
cgd1_3420-RA	2205	1706	142.077	10.1244
cgd1_3430-RA	428	59.1949	0	0
cgd1_3440-RA	1470	971	95	11.894
cgd1_3450-RA	2022	1523	402	32.0885
cgd1_3460-RA	960	461.001	17	4.48302
cgd1_3470-RA	588	122.214	48	47.7468
cgd1_3480-RA	1838	1339	923	83.8001
cgd1_3490-RA	457	66.6681	2	3.647
cgd1_350-RA	2343	1844	421	27.7552
cgd1_3500-RA	2495	1996	7121	433.714
cgd1_3510-RA	1761	1262	2640	254.313
cgd1_3520-RA	1671	1172	7541	782.213
cgd1_3530-RA	2680	2181	1940	108.136
cgd1_3540-RA	5820	5321	1925	43.9806
cgd1_3543-RA	497	79.3869	22	33.6897
cgd1_3550-RA	2778	2279	1572.41	83.8772
cgd1_3560-RA	381	49.5225	0	0
cgd1_3570-RA	1260	761	3587	573.021
cgd1_3580-RA	429	59.4314	0	0
cgd1_3583-RA	821	322.227	101	38.1051
cgd1_3590-RA	1338	839	1027	148.81
cgd1_360-RA	2511	2012	551	33.2926
cgd1_3600-RA	2254	1755	198	13.7155
cgd1_3610-RA	2808	2309	328	17.2692
cgd1_3620-RA	1107	608	125	24.9937
cgd1_3630-RA	2238	1739	3332	232.932
cgd1_3640-RA	1569	1070	3512	399.02
cgd1_3650-RA	1059	560	481	104.419
cgd1_3660-RA	618	141.414	35	30.0884
cgd1_3670-RA	6618	6119	7838.64	155.734
cgd1_3680-RA	1613	1114	1539	167.949
cgd1_3690-RA	3078	2579	4594	216.552
cgd1_370-RA	2244	1745	5361	373.486
cgd1_3700-RA	1362	863	3173	446.974
cgd1_3710-RA	2088	1589	7101	543.274
cgd1_3720-RA	1263	764	1877	298.672
cgd1_3730-RA	2091	1592	837	63.9154
cgd1_3740-RA	4224	3725	284	9.26863
cgd1_3750-RA	861	362.058	72	24.1756
cgd1_3760-RA	3480	2981	82	3.34407
cgd1_3770-RA	531	92.8757	17	22.2521
cgd1_3780-RA	2445	1946	4525	282.683
cgd1_3790-RA	3819	3320	723	26.4743
cgd1_380-RA	1360	861	75	10.5896
cgd1_3800-RA	573	113.607	43	46.0138
cgd1_3810-RA	2739	2240	40601	2203.5
cgd1_3820-RA	2988	2489	824	40.2463
cgd1_3830-RA	604	132.123	0	0
cgd1_3840-RA	3224	2725	130	5.79963
cgd1_3850-RA	2775	2276	546	29.1638
cgd1_3860-RA	1292	793	180	27.5945
cgd1_390-RA	997	498	618	150.863
cgd1_40-RA	1152	653	200	37.234
cgd1_400-RA	2187	1688	151	10.875
cgd1_410-RA	527	91.1452	34	45.3491
cgd1_420-RA	628	148.4	32	26.2143
cgd1_430-RA	617	140.731	21	18.1406
cgd1_440-RA	692	199.429	282	171.903
cgd1_450-RA	2006	1507	1362	109.872
cgd1_460-RA	2015	1516	539	43.2228
cgd1_470-RA	2799	2300	6963	368.037
cgd1_480-RA	498	79.7459	34	51.8315
cgd1_490-RA	393	51.744	0	0
cgd1_493-RA	456	66.388	0	0
cgd1_5-RA	698	204.697	7266.39	4315.5
cgd1_50-RA	3140	2641	3489	160.604
cgd1_500-RA	1477	978	399	49.5972
cgd1_510-RA	1906	1407	1221	105.498
cgd1_520-RA	1422	923	6170	812.656
cgd1_530-RA	530	92.4393	69	90.7436
cgd1_540-RA	711	216.336	936	525.982
cgd1_543-RA	495	78.6752	27	41.7205
cgd1_550-RA	8988	8489	492	7.04583
cgd1_560-RA	1357	858	124	17.5694
cgd1_570-RA	705	210.927	73	42.0739
cgd1_580-RA	2787	2288	5722	304.029
cgd1_590-RA	7584	7085	4568	78.3808
cgd1_60-RA	903	404.011	847	254.867
cgd1_600-RA	1555	1056	296	34.0762
cgd1_610-RA	708	213.624	185	105.28
cgd1_620-RA	1317	818	460	68.3641
cgd1_630-RA	930	431.004	1259	355.114
cgd1_640-RA	4369	3870	55509	1743.72
cgd1_645-RA	81	20.6538	0	0
cgd1_650-RA	3822	3323	2216	81.0705
cgd1_660-RA	1017	518	24689	5794.25
cgd1_670-RA	3531	3032	1718	68.8839
cgd1_680-RA	1549	1050	445	51.5222
cgd1_690-RA	1252	753	574	92.6703
cgd1_70-RA	357	45.5132	0	0
cgd1_700-RA	4296	3797	689	22.0598
cgd1_710-RA	3581	3082	816	32.187
cgd1_720-RA	636	154.196	77	60.7074
cgd1_730-RA	1066	567	577	123.713
cgd1_733-RA	569	111.422	44	48.0072
cgd1_740-RA	846	347.098	174	60.9425
cgd1_750-RA	15741	15242	1955	15.5929
cgd1_760-RA	2786	2287	3665	194.819
cgd1_770-RA	1614	1115	1819	198.327
cgd1_780-RA	844	345.106	166	58.4763
cgd1_790-RA	4197	3698	989	32.5127
cgd1_80-RA	444	63.1557	0	0
cgd1_800-RA	1974	1475	1632	134.509
cgd1_810-RA	1803	1304	1643	153.173
cgd1_820-RA	2510	2011	1161	70.1849
cgd1_830-RA	3140	2641	2585	118.991
cgd1_840-RA	634	152.73	95	75.6175
cgd1_843-RA	254	33.1718	0	0
cgd1_850-RA	465	68.9713	80	141.009
cgd1_860-RA	222	30.4618	0	0
cgd1_870-RA	633	152.001	188	150.361
cgd1_880-RA	1218	719	4722	798.4
cgd1_890-RA	4269	3770	6379	205.7
cgd1_90-RA	2274	1775	102	6.98595
cgd1_900-RA	318	40.0408	0	0
cgd1_905-RA	74	19.9472	0	0
cgd1_910-RA	1046	547	5975	1327.93
cgd1_920-RA	1716	1217	8597	858.776
cgd1_930-RA	900	401.013	1238	375.306
cgd1_940-RA	540	96.9183	47	58.9543
cgd1_950-RA	1446	947	2256	289.609
cgd1_960-RA	1458	959	398	50.4531
cgd1_970-RA	2502	2003	2323.11	140.998
cgd1_980-RA	2625	2126	11362	649.703
cgd1_990-RA	3444	2945	8549	352.901
Cgd2_140-RA	276	35.2879	0	0
Cgd2_1810-RA	945	446.002	56	15.2642
Cgd2_2990-RA	714	219.062	931	516.661
cgd2_10-RA	1338	839	40	5.79591
cgd2_100-RA	1239	740	3260	535.561
cgd2_1000-RA	1920	1421	580	49.6201
cgd2_1010-RA	1761	1262	327	31.5001
cgd2_1020-RA	1293	794	239	36.5932
cgd2_1030-RA	945	446.002	182	49.6087
cgd2_1040-RA	576	115.276	32	33.747
cgd2_1050-RA	1044	545	315	70.2647
cgd2_1060-RA	2157	1658	548	40.1809
cgd2_1070-RA	321	40.4218	0	0
cgd2_1080-RA	1755	1256	209	20.2293
cgd2_1090-RA	1518	1019	494	58.9354
cgd2_110-RA	1721	1222	92	9.15251
cgd2_1100-RA	2913	2414	397	19.9929
cgd2_1110-RA	1513	1014	92	11.0299
cgd2_1120-RA	1488	989	379	46.5872
cgd2_1130-RA	2046	1547	16	1.25734
cgd2_1140-RA	969	470.001	44	11.3809
cgd2_1150-RA	1008	509	1022	244.094
cgd2_1160-RA	2022	1523	1196	95.4673
cgd2_1170-RA	1428	929	2320	303.596
cgd2_1190-RA	1863	1364	246	21.9252
cgd2_120-RA	368	47.283	0	0
cgd2_1200-RA	930	431.004	456	128.62
cgd2_1210-RA	765	267.18	7	3.18506
cgd2_1220-RA	1716	1217	979	97.7948
cgd2_1230-RA	2253	1754	128	8.87164
cgd2_1240-RA	1302	803	362	54.8045
cgd2_1250-RA	2691	2192	361	20.0212
cgd2_1260-RA	2436	1937	56	3.51465
cgd2_1270-RA	2487	1988	139	8.50006
cgd2_1280-RA	2058	1559	464	36.1822
cgd2_1290-RA	1269	770	144	22.735
cgd2_130-RA	339	42.842	0	0
cgd2_1300-RA	2034	1535	2466	195.303
cgd2_1310-RA	1449	950	297	38.0064
cgd2_1330-RA	1374	875	181	25.1475
cgd2_1340-RA	2037	1538	360	28.4557
cgd2_1350-RA	1386	887	641	87.8533
cgd2_1360-RA	1623	1124	2133	230.7
cgd2_1365-RA	80	20.5578	0	0
cgd2_1370-RA	2634	2135	594	33.823
cgd2_1372-RA	1757	1258	0	0
cgd2_1373-RA	7300	6801	491309	8782.24
cgd2_1375-RA	1758	1259	326.715	31.5476
cgd2_1376-RA	152	25.6249	0	0
cgd2_1377-RA	3459	2960	1377.88	56.5906
cgd2_1380-RA	885	386.024	0	0
cgd2_1390-RA	591	124.014	0	0
cgd2_1400-RA	1842	1343	81.158	7.34647
cgd2_1410-RA	429	59.4314	0	0
cgd2_1420-RA	1470	971	494	61.8488
cgd2_1430-RA	1383	884	101	13.8897
cgd2_1440-RA	771	273.004	203	90.3963
cgd2_1450-RA	1725	1226	126	12.4941
cgd2_1460-RA	2012	1513	138	11.0883
cgd2_1470-RA	567	110.346	5	5.50853
cgd2_1480-RA	1317	818	39	5.79609
cgd2_1490-RA	1002	503	11	2.65857
cgd2_150-RA	1255	756	451	72.5234
cgd2_1500-RA	1623	1124	422	45.6425
cgd2_1510-RA	2418	1919	140	8.86904
cgd2_1520-RA	1779	1280	908	86.2381
cgd2_1530-RA	1212	713	172	29.3266
cgd2_1540-RA	456	66.388	0	0
cgd2_1550-RA	1488	989	304	37.3681
cgd2_1560-RA	1599	1100	23	2.5419
cgd2_1570-RA	921	422.005	53	15.268
cgd2_1580-RA	366	46.953	0	0
cgd2_1590-RA	1968	1469	4251	351.798
cgd2_160-RA	1382	883	108	14.8692
cgd2_1600-RA	2589	2090	664	38.6229
cgd2_1610-RA	1551	1052	256	29.5834
cgd2_1620-RA	759	261.382	23	10.6973
cgd2_1630-RA	620	142.788	15	12.7709
cgd2_1640-RA	2367	1868	112	7.28894
cgd2_1650-RA	1407	908	86	11.5143
cgd2_1660-RA	510	84.2264	14	20.2071
cgd2_1670-RA	354	45.0492	0	0
cgd2_1680-RA	1076	577	181	38.1352
cgd2_1690-RA	303	38.2237	0	0
cgd2_170-RA	470	70.4686	63	108.685
cgd2_1700-RA	519	87.803	66	91.3814
cgd2_1710-RA	3504	3005	518	20.956
cgd2_1713-RA	591	124.014	6	5.8817
cgd2_1720-RA	1800	1301	338	31.5837
cgd2_1730-RA	1227	728	100	16.6991
cgd2_1740-RA	2409	1910	458	29.1511
cgd2_1745-RA	85	21.023	0	0
cgd2_1750-RA	1449	950	86	11.0052
cgd2_1760-RA	1139	640	204	38.7502
cgd2_1770-RA	1278	779	452	70.5382
cgd2_1780-RA	1317	818	1080	160.507
cgd2_1790-RA	3120	2621	179	8.30251
cgd2_180-RA	603	131.482	53	49.0042
cgd2_1800-RA	1315	816	362	53.9314
cgd2_1820-RA	603	131.482	224	207.112
cgd2_1823-RA	496	79.03	4	6.15306
cgd2_1830-RA	1146	647	300	56.369
cgd2_1840-RA	1548	1049	1594	184.73
cgd2_1850-RA	981	482	1041	262.559
cgd2_1860-RA	3741	3242	489	18.3366
cgd2_1870-RA	942	443.002	5298	1453.88
cgd2_1880-RA	348	44.1443	0	0
cgd2_1890-RA	705	210.927	1360	783.843
cgd2_190-RA	411	55.3828	0	0
cgd2_1900-RA	1008	509	1186	283.263
cgd2_1910-RA	1605	1106	31606	3474.06
cgd2_1920-RA	3423	2924	329	13.6786
cgd2_1930-RA	498	79.7459	18	27.4402
cgd2_1940-RA	660	172.634	122	85.9124
cgd2_1950-RA	1980	1481	477.285	39.1784
cgd2_1960-RA	2133	1634	4047.74	301.151
cgd2_1970-RA	2889	2390	160.378	8.15775
cgd2_1980-RA	1113	614	158	31.2833
cgd2_1990-RA	702	208.246	20	11.6755
cgd2_20-RA	2049	1550	9695	760.396
cgd2_200-RA	972	473	2922	751.004
cgd2_2000-RA	997	498	606	147.934
cgd2_2010-RA	804	305.387	571	227.305
cgd2_2020-RA	618	141.414	20	17.1934
cgd2_2030-RA	631	150.552	14	11.3048
cgd2_2040-RA	1221	722	223	37.5484
cgd2_2050-RA	867	368.046	416	137.409
cgd2_2060-RA	2130	1631	247	18.4105
cgd2_2070-RA	1578	1079	799	90.022
cgd2_2080-RA	1046	547	74	16.4463
cgd2_2090-RA	3259	2760	1474	64.925
cgd2_210-RA	1741	1242	9069	887.69
cgd2_2100-RA	645	160.929	6786	5126.28
cgd2_2110-RA	567	110.346	7296	8038.04
cgd2_2120-RA	297	37.5358	0	0
cgd2_2130-RA	4281	3782	4627	148.731
cgd2_2140-RA	5457	4958	48	1.17695
cgd2_2150-RA	408	54.7492	0	0
cgd2_2160-RA	2880	2381	57	2.91031
cgd2_2170-RA	1689	1190	786	80.2969
cgd2_2180-RA	351	44.593	0	0
cgd2_2190-RA	1242	743	180	29.4515
cgd2_220-RA	1724	1225	622	61.7274
cgd2_2200-RA	306	38.5757	0	0
cgd2_2210-RA	1212	713	200	34.1007
cgd2_2220-RA	855	356.072	56	19.1194
cgd2_2230-RA	2502	2003	258	15.6589
cgd2_2240-RA	1386	887	184	25.2184
cgd2_2250-RA	495	78.6752	17	26.2684
cgd2_2260-RA	2034	1535	473	37.4607
cgd2_2270-RA	1038	539	112	25.2611
cgd2_2280-RA	1680	1181	813	83.6882
cgd2_2290-RA	924	425.005	169	48.3411
cgd2_230-RA	5048	4549	374	9.99492
cgd2_2300-RA	1464	965	881	110.987
cgd2_2310-RA	1635	1136	382	40.8798
cgd2_2320-RA	5061	4562	55	1.46565
cgd2_2330-RA	507	83.076	5	7.31675
cgd2_2340-RA	4959	4460	5343	145.638
cgd2_2350-RA	1716	1217	2036	203.381
cgd2_2360-RA	5907	5408	360	8.09262
cgd2_2370-RA	405	54.1268	0	0
cgd2_2380-RA	966	467.001	207	53.8861
cgd2_2390-RA	1011	512	87	20.6573
cgd2_240-RA	867	368.046	797	263.257
cgd2_2400-RA	3876	3377	831	29.9153
cgd2_2410-RA	468	69.8642	6	10.4405
cgd2_2420-RA	1446	947	307	39.4105
cgd2_2430-RA	957	458.001	203	53.8832
cgd2_2440-RA	393	51.744	0	0
cgd2_2450-RA	504	81.946	63	93.4623
cgd2_2460-RA	586	121.028	482	484.154
cgd2_2470-RA	705	210.927	234	134.867
cgd2_2480-RA	1419	920	1509	199.4
cgd2_2490-RA	885	386.024	8	2.51941
cgd2_250-RA	393	51.744	0	0
cgd2_2500-RA	1695	1196	3578	363.691
cgd2_2510-RA	2295	1796	14391	974.11
cgd2_2520-RA	832	333.158	244	89.0353
cgd2_2523-RA	751	253.698	198	94.8793
cgd2_2530-RA	1029	530	916	210.108
cgd2_2533-RA	408	54.7492	0	0
cgd2_2540-RA	327	41.2025	0	0
cgd2_2550-RA	5610	5111	111	2.64022
cgd2_2560-RA	2976	2477	5420	266.009
cgd2_2570-RA	799	300.45	504	203.93
cgd2_2580-RA	6960	6461	1498	28.1861
cgd2_2590-RA	384	50.0635	0	0
cgd2_260-RA	1037	538	382	86.3186
cgd2_2600-RA	1394	895	291	39.527
cgd2_2610-RA	7839	7340	1402	23.2207
cgd2_2620-RA	1800	1301	337	31.4902
cgd2_2630-RA	1971	1472	1025	84.6524
cgd2_2640-RA	558	105.647	395	454.53
