target_id	length	eff_length	est_counts	tpm
cgd1_1960-RA	630	149.832	4	43.1279
cgd1_1970-RA	909	410.009	33	130.024
cgd1_1980-RA	1494	995	5	8.11803
cgd1_1990-RA	891	392.019	0	0
cgd1_20-RA	1464	965	0	0
cgd1_200-RA	549	101.173	4	63.8701
cgd1_2000-RA	2094	1595	11	11.1413
cgd1_2010-RA	1899	1400	105	121.162
cgd1_2020-RA	621	143.479	13	146.372
cgd1_203-RA	440	62.1294	0	0
cgd1_2030-RA	1557	1058	51	77.8732
cgd1_2040-RA	1599	1100	843	1238.05
cgd1_2050-RA	801	302.424	4	21.3672
cgd1_2060-RA	558	105.647	14	214.079
cgd1_2070-RA	1500	1001	8	12.911
cgd1_2080-RA	693	200.302	1	8.06524
cgd1_2090-RA	1113	614	2	5.26217
cgd1_210-RA	615	139.375	0	0
cgd1_2100-RA	1413	914	1	1.76749
cgd1_2110-RA	4674	4175	0	0
cgd1_2120-RA	2790	2291	33	23.2698
cgd1_2130-RA	1923	1424	41	46.5133
cgd1_2140-RA	846	347.098	4	18.617
cgd1_2150-RA	2070	1571	24	24.6796
cgd1_2160-RA	2250	1751	35	32.2913
cgd1_2170-RA	1157	658	5	12.2757
cgd1_2180-RA	1782	1283	5	6.29574
cgd1_2190-RA	2934	2435	4	2.65378
cgd1_220-RA	1281	782	6	12.395
cgd1_2200-RA	1374	875	10	18.4627
cgd1_2210-RA	360	45.985	0	0
cgd1_2220-RA	642	158.66	17	173.095
cgd1_2230-RA	1197	698	28	64.8046
cgd1_2240-RA	1278	779	4	8.29518
cgd1_2250-RA	432	60.1496	0	0
cgd1_2260-RA	435	60.8809	0	0
cgd1_2270-RA	324	40.809	0	0
cgd1_2280-RA	558	105.647	6	91.748
cgd1_2290-RA	2043	1544	3	3.1389
cgd1_2293-RA	237	31.6826	0	0
cgd1_230-RA	1425	926	21	36.6363
cgd1_2300-RA	4701	4202	4	1.53783
cgd1_2310-RA	492	77.6237	0	0
cgd1_2313-RA	341	43.1259	0	0
cgd1_2320-RA	1323	824	151	296.042
cgd1_2330-RA	843	344.109	0	0
cgd1_2340-RA	546	99.7309	0	0
cgd1_2350-RA	1680	1181	2	2.7358
cgd1_2360-RA	915	416.007	46	178.633
cgd1_2370-RA	990	491	23	75.6745
cgd1_2380-RA	1689	1190	11	14.9331
cgd1_2390-RA	660	172.634	1	9.35785
cgd1_240-RA	1065	566	9	25.688
cgd1_2400-RA	996	497	93	302.294
cgd1_2403-RA	462	68.0944	0	0
cgd1_2410-RA	3186	2687	0	0
cgd1_2420-RA	1173	674	8	19.1749
cgd1_2430-RA	936	437.003	7	25.8772
cgd1_2440-RA	1386	887	1	1.82129
cgd1_2450-RA	2748	2249	18	12.9296
cgd1_2460-RA	573	113.607	10	142.2
cgd1_2470-RA	951	452.001	9	32.1667
cgd1_2480-RA	1315	816	3	5.93929
cgd1_2490-RA	1003	504	21	67.312
cgd1_250-RA	1634	1135	49	69.7435
cgd1_2500-RA	1899	1400	4	4.61568
cgd1_2510-RA	879	380.03	1	4.25095
cgd1_2520-RA	321	40.4218	0	0
cgd1_2530-RA	3897	3398	6	2.85254
cgd1_2540-RA	3567	3068	0	0
cgd1_2550-RA	537	95.5475	5	84.5384
cgd1_2560-RA	930	431.004	0	0
cgd1_2570-RA	4347	3848	1	0.419825
cgd1_2580-RA	744	247.023	3	19.6195
cgd1_2590-RA	771	273.004	4	23.6698
cgd1_260-RA	1386	887	14	25.4981
cgd1_2600-RA	2262	1763	1	0.916328
cgd1_2610-RA	6264	5765	0	0
cgd1_2620-RA	3035	2536	11	7.00724
cgd1_2630-RA	1158	659	21	51.4799
cgd1_2635-RA	73	19.8391	0	0
cgd1_2640-RA	354	45.0492	0	0
cgd1_2650-RA	2604	2105	6	4.60471
cgd1_2660-RA	543	98.3127	0	0
cgd1_2663-RA	527	91.1452	1	17.7243
cgd1_2670-RA	1512	1013	0	0
cgd1_2680-RA	873	374.037	0	0
cgd1_2690-RA	204	29.0982	0	0
cgd1_270-RA	438	61.6255	0	0
cgd1_2700-RA	1224	725	2	4.45652
cgd1_2710-RA	1068	569	5	14.1958
cgd1_2720-RA	2283	1784	28	25.3552
cgd1_2730-RA	2082	1583	151	154.099
cgd1_2740-RA	2586	2087	98	75.859
cgd1_2750-RA	1896	1397	1	1.1564
cgd1_2760-RA	1197	698	27	62.4902
cgd1_2770-RA	3846	3347	11	5.30934
cgd1_2780-RA	1161	662	1	2.44031
cgd1_2783-RA	740	243.231	4	26.5672
cgd1_2790-RA	496	79.03	2	40.8829
cgd1_280-RA	1104	605	431	1150.87
cgd1_2800-RA	522	89.038	2	36.2876
cgd1_2810-RA	1648	1149	0	0
cgd1_2830-RA	1108	609	3	7.95806
cgd1_2840-RA	4571	4072	8	3.17384
cgd1_2850-RA	3468	2969	21	11.4265
cgd1_2860-RA	1610	1111	5	7.27042
cgd1_2870-RA	2079	1580	10	10.2246
cgd1_2880-RA	1934	1435	263	296.079
cgd1_2890-RA	2946	2447	23	15.1844
cgd1_290-RA	1500	1001	25	40.3468
cgd1_2900-RA	1773	1274	0	0
cgd1_2910-RA	420	57.3528	0	0
cgd1_2920-RA	663	175.045	1	9.22899
cgd1_2940-RA	777	278.851	1	5.79337
cgd1_2943-RA	623	144.871	0	0
cgd1_2950-RA	1122	623	7	18.1515
cgd1_2960-RA	2428	1929	22	18.4244
cgd1_2970-RA	1167	668	16	38.6943
cgd1_2980-RA	744	247.023	110	719.382
cgd1_2990-RA	417	56.6844	0	0
cgd1_30-RA	4953	4454	4	1.45082
cgd1_300-RA	328	41.3351	0	0
cgd1_3000-RA	489	76.5911	11	232.016
cgd1_3010-RA	855	356.072	26	117.961
cgd1_3020-RA	1110	611	1431	3783.57
cgd1_3030-RA	2463	1964	39	32.0794
cgd1_3033-RA	657	170.247	12	113.869
cgd1_3040-RA	753	255.614	264	1668.49
cgd1_3050-RA	1380	881	35	64.1794
cgd1_3060-RA	1359	860	29	54.4757
cgd1_3070-RA	11588	11089	2	0.291367
cgd1_3080-RA	993	494	3	9.81065
cgd1_3090-RA	1227	728	2	4.43815
cgd1_3095-RA	71	19.6168	0	0
cgd1_310-RA	1095	596	24	65.0532
cgd1_3100-RA	2180	1681	13	12.4934
cgd1_3110-RA	2538	2039	15	11.8844
cgd1_3120-RA	2249	1750	141	130.162
cgd1_3130-RA	2079	1580	217	221.874
cgd1_3140-RA	618	141.414	7	79.9667
cgd1_3150-RA	984	485	6	19.9854
cgd1_3160-RA	4359	3860	12.1259	5.07492
cgd1_3170-RA	4860	4361	25.6801	9.51294
cgd1_3180-RA	1371	872	22	40.7577
cgd1_3190-RA	2390	1891	10	8.54303
cgd1_320-RA	1773	1274	44	55.7939
cgd1_3200-RA	864	365.052	3	13.2761
cgd1_3210-RA	3123	2624	17	10.4662
cgd1_3220-RA	2022	1523	13	13.7894
cgd1_3230-RA	2640	2141	14	10.5637
cgd1_3240-RA	9555	9056	54	9.63298
cgd1_3250-RA	726	230.105	7	49.1446
cgd1_3260-RA	1038	539	0	0
cgd1_3270-RA	2323	1824	3	2.65705
cgd1_3280-RA	939	440.002	3	11.0146
cgd1_3290-RA	2407	1908	19	16.0871
cgd1_330-RA	2648	2149	870	654.013
cgd1_3300-RA	891	392.019	3	12.3628
cgd1_3310-RA	684	192.518	0	0
cgd1_3320-RA	855	356.072	0	0
cgd1_3330-RA	631	150.552	0	0
cgd1_3340-RA	1484	985	115	188.61
cgd1_3343-RA	494	78.3226	0	0
cgd1_3350-RA	519	87.803	2	36.798
cgd1_3360-RA	1932	1433	7	7.89142
cgd1_3370-RA	636	154.196	1	10.4769
cgd1_3380-RA	889	390.02	2	8.28412
cgd1_3390-RA	1884	1385	28	32.6597
cgd1_340-RA	1483	984	30	49.2527
cgd1_3400-RA	1240	741	18	39.2426
cgd1_3410-RA	273	34.9857	0	0
cgd1_3420-RA	2205	1706	6	5.68167
cgd1_3430-RA	428	59.1949	0	0
cgd1_3440-RA	1470	971	2	3.32747
cgd1_3450-RA	2022	1523	2	2.12145
cgd1_3460-RA	960	461.001	0	0
cgd1_3470-RA	588	122.214	0	0
cgd1_3480-RA	1838	1339	23	27.7492
cgd1_3490-RA	457	66.6681	0	0
cgd1_350-RA	2343	1844	4	3.50431
cgd1_3500-RA	2495	1996	117	94.6954
cgd1_3510-RA	1761	1262	103	131.85
cgd1_3520-RA	1671	1172	196	270.167
cgd1_3530-RA	2680	2181	107	79.2559
cgd1_3540-RA	5820	5321	95	28.8426
cgd1_3543-RA	497	79.3869	7	142.447
cgd1_3550-RA	2778	2279	120	85.0629
cgd1_3560-RA	381	49.5225	0	0
cgd1_3570-RA	1260	761	40	84.9139
cgd1_3580-RA	429	59.4314	0	0
cgd1_3583-RA	821	322.227	0	0
cgd1_3590-RA	1338	839	9	17.3294
cgd1_360-RA	2511	2012	4	3.2117
cgd1_3600-RA	2254	1755	6	5.52303
cgd1_3610-RA	2808	2309	9	6.29683
cgd1_3620-RA	1107	608	0	0
cgd1_3630-RA	2238	1739	107	99.4003
cgd1_3640-RA	1569	1070	37	55.8626
cgd1_3650-RA	1059	560	0	0
cgd1_3660-RA	618	141.414	1	11.4238
cgd1_3670-RA	6618	6119	254	67.0589
cgd1_3680-RA	1613	1114	93	134.866
cgd1_3690-RA	3078	2579	89	55.7496
cgd1_370-RA	2244	1745	71	65.7304
cgd1_3700-RA	1362	863	254	475.474
cgd1_3710-RA	2088	1589	170	172.834
cgd1_3720-RA	1263	764	89	188.192
cgd1_3730-RA	2091	1592	87	88.2835
cgd1_3740-RA	4224	3725	13	5.63794
cgd1_3750-RA	861	362.058	1	4.46196
cgd1_3760-RA	3480	2981	11	5.96121
cgd1_3770-RA	531	92.8757	6	104.364
cgd1_3780-RA	2445	1946	606	503.076
cgd1_3790-RA	3819	3320	52	25.3028
cgd1_380-RA	1360	861	3	5.62887
cgd1_3800-RA	573	113.607	2	28.44
cgd1_3810-RA	2739	2240	1294	933.232
cgd1_3820-RA	2988	2489	19	12.332
cgd1_3830-RA	604	132.123	2	24.4542
cgd1_3840-RA	3224	2725	7	4.14987
cgd1_3850-RA	2775	2276	14	9.93709
cgd1_3860-RA	1292	793	12	24.4462
cgd1_390-RA	997	498	7	22.7076
cgd1_40-RA	1152	653	15	37.1092
cgd1_400-RA	2187	1688	8	7.65634
cgd1_410-RA	527	91.1452	2	35.4486
cgd1_420-RA	628	148.4	4	43.544
cgd1_430-RA	617	140.731	1	11.4792
cgd1_440-RA	692	199.429	6	48.6033
cgd1_450-RA	2006	1507	4	4.28795
cgd1_460-RA	2015	1516	17	18.1156
cgd1_470-RA	2799	2300	106	74.4529
cgd1_480-RA	498	79.7459	0	0
cgd1_490-RA	393	51.744	0	0
cgd1_493-RA	456	66.388	0	0
cgd1_5-RA	698	204.697	44800.6	353570
cgd1_50-RA	3140	2641	45	27.5263
cgd1_500-RA	1477	978	27	44.5993
cgd1_510-RA	1906	1407	72	82.6688
cgd1_520-RA	1422	923	288	504.074
cgd1_530-RA	530	92.4393	1	17.4762
cgd1_540-RA	711	216.336	56	418.18
cgd1_543-RA	495	78.6752	0	0
cgd1_550-RA	8988	8489	26	4.94789
cgd1_560-RA	1357	858	1	1.88285
cgd1_570-RA	705	210.927	8	61.2718
cgd1_580-RA	2787	2288	158	111.559
cgd1_590-RA	7584	7085	269	61.3361
cgd1_60-RA	903	404.011	52	207.928
cgd1_600-RA	1555	1056	24	36.7156
cgd1_610-RA	708	213.624	12	90.7475
cgd1_620-RA	1317	818	30	59.2477
cgd1_630-RA	930	431.004	5	18.741
cgd1_640-RA	4369	3870	321	133.998
cgd1_645-RA	81	20.6538	0	0
cgd1_650-RA	3822	3323	56	27.2246
cgd1_660-RA	1017	518	1197	3733.08
cgd1_670-RA	3531	3032	55	29.3047
cgd1_680-RA	1549	1050	3	4.61568
cgd1_690-RA	1252	753	7	15.0178
cgd1_70-RA	357	45.5132	0	0
cgd1_700-RA	4296	3797	14	5.9565
cgd1_710-RA	3581	3082	61	31.9743
cgd1_720-RA	636	154.196	8	83.8148
cgd1_730-RA	1066	567	39	111.118
cgd1_733-RA	569	111.422	2	28.9977
cgd1_740-RA	846	347.098	20	93.0852
cgd1_750-RA	15741	15242	33	3.49764
cgd1_760-RA	2786	2287	71	50.1529
cgd1_770-RA	1614	1115	58	84.0343
cgd1_780-RA	844	345.106	3	14.0434
cgd1_790-RA	4197	3698	4	1.74742
cgd1_80-RA	444	63.1557	0	0
cgd1_800-RA	1974	1475	14	15.3334
cgd1_810-RA	1803	1304	4	4.95548
cgd1_820-RA	2510	2011	16	12.8532
cgd1_830-RA	3140	2641	70	42.8187
cgd1_840-RA	634	152.73	0	0
cgd1_843-RA	254	33.1718	0	0
cgd1_850-RA	465	68.9713	4	93.6905
cgd1_860-RA	222	30.4618	0	0
cgd1_870-RA	633	152.001	48	510.149
cgd1_880-RA	1218	719	294	660.575
cgd1_890-RA	4269	3770	350	149.979
cgd1_90-RA	2274	1775	3	2.7304
cgd1_900-RA	318	40.0408	0	0
cgd1_905-RA	74	19.9472	0	0
cgd1_910-RA	1046	547	150	443.004
cgd1_920-RA	1716	1217	17	22.5664
cgd1_930-RA	900	401.013	83	334.367
cgd1_940-RA	540	96.9183	0	0
cgd1_950-RA	1446	947	3	5.1177
cgd1_960-RA	1458	959	46	77.4895
cgd1_970-RA	2502	2003	19	15.3241
cgd1_980-RA	2625	2126	291	221.123
cgd1_990-RA	3444	2945	212	116.293
Cgd2_140-RA	276	35.2879	0	0
Cgd2_1810-RA	945	446.002	2	7.24431
Cgd2_2990-RA	714	219.062	56	412.975
cgd2_10-RA	1338	839	1	1.92549
cgd2_100-RA	1239	740	64	139.718
cgd2_1000-RA	1920	1421	65	73.8963
cgd2_1010-RA	1761	1262	99	126.73
cgd2_1020-RA	1293	794	30	61.0386
cgd2_1030-RA	945	446.002	6	21.7329
cgd2_1040-RA	576	115.276	0	0
cgd2_1050-RA	1044	545	1	2.9642
cgd2_1060-RA	2157	1658	27	26.3077
cgd2_1070-RA	321	40.4218	0	0
cgd2_1080-RA	1755	1256	4	5.14486
cgd2_1090-RA	1518	1019	2	3.17073
cgd2_110-RA	1721	1222	2	2.644
cgd2_1100-RA	2913	2414	114	76.2906
cgd2_1110-RA	1513	1014	0	0
cgd2_1120-RA	1488	989	4	6.53382
cgd2_1130-RA	2046	1547	2	2.08854
cgd2_1140-RA	969	470.001	9	30.9348
cgd2_1150-RA	1008	509	84	266.603
cgd2_1160-RA	2022	1523	44	46.672
cgd2_1170-RA	1428	929	42	73.036
cgd2_1190-RA	1863	1364	4	4.7375
cgd2_120-RA	368	47.283	0	0
cgd2_1200-RA	930	431.004	32	119.942
cgd2_1210-RA	765	267.18	1	6.04644
cgd2_1220-RA	1716	1217	34	45.1328
cgd2_1230-RA	2253	1754	15	13.8155
cgd2_1240-RA	1302	803	17	34.2008
cgd2_1250-RA	2691	2192	35	25.7947
cgd2_1260-RA	2436	1937	2	1.66803
cgd2_1270-RA	2487	1988	4	3.25048
cgd2_1280-RA	2058	1559	28	29.0145
cgd2_1290-RA	1269	770	30	62.9411
cgd2_130-RA	339	42.842	0	0
cgd2_1300-RA	2034	1535	637	670.401
cgd2_1310-RA	1449	950	14	23.8072
cgd2_1330-RA	1374	875	14	25.8478
cgd2_1340-RA	2037	1538	13	13.655
cgd2_1350-RA	1386	887	83	151.167
cgd2_1360-RA	1623	1124	94	135.103
cgd2_1365-RA	80	20.5578	0	0
cgd2_1370-RA	2634	2135	13	9.83669
cgd2_1372-RA	1757	1258	0.0072896	0.00936109
cgd2_1373-RA	7300	6801	202608	48126.8
cgd2_1375-RA	1758	1259	10.3229	13.2459
cgd2_1376-RA	152	25.6249	0	0
cgd2_1377-RA	3459	2960	16.5631	9.0397
cgd2_1380-RA	885	386.024	0	0
cgd2_1390-RA	591	124.014	0	0
cgd2_1400-RA	1842	1343	3.00015	3.60886
cgd2_1410-RA	429	59.4314	0	0
cgd2_1420-RA	1470	971	14	23.2923
cgd2_1430-RA	1383	884	0	0
cgd2_1440-RA	771	273.004	13	76.9269
cgd2_1450-RA	1725	1226	5	6.58845
cgd2_1460-RA	2012	1513	4	4.27095
cgd2_1470-RA	567	110.346	1	14.6402
cgd2_1480-RA	1317	818	5	9.87462
cgd2_1490-RA	1002	503	1	3.2117
cgd2_150-RA	1255	756	14	29.9164
cgd2_1500-RA	1623	1124	23	33.0571
cgd2_1510-RA	2418	1919	0	0
cgd2_1520-RA	1779	1280	7	8.83469
cgd2_1530-RA	1212	713	2	4.53152
cgd2_1540-RA	456	66.388	0	0
cgd2_1550-RA	1488	989	3	4.90037
cgd2_1560-RA	1599	1100	0	0
cgd2_1570-RA	921	422.005	2	7.65624
cgd2_1580-RA	366	46.953	0	0
cgd2_1590-RA	1968	1469	65	71.4817
cgd2_160-RA	1382	883	1	1.82954
cgd2_1600-RA	2589	2090	29	22.4158
cgd2_1610-RA	1551	1052	36	55.2828
cgd2_1620-RA	759	261.382	10	61.8055
cgd2_1630-RA	620	142.788	2	22.6278
cgd2_1640-RA	2367	1868	7	6.05375
cgd2_1650-RA	1407	908	2	3.55834
cgd2_1660-RA	510	84.2264	0	0
cgd2_1670-RA	354	45.0492	0	0
cgd2_1680-RA	1076	577	5	13.999
cgd2_1690-RA	303	38.2237	0	0
cgd2_170-RA	470	70.4686	2	45.8499
cgd2_1700-RA	519	87.803	7	128.793
cgd2_1710-RA	3504	3005	6	3.2256
cgd2_1713-RA	591	124.014	0	0
cgd2_1720-RA	1800	1301	4	4.96691
cgd2_1730-RA	1227	728	6	13.3145
cgd2_1740-RA	2409	1910	15	12.6871
cgd2_1745-RA	85	21.023	0	0
cgd2_1750-RA	1449	950	7	11.9036
cgd2_1760-RA	1139	640	3	7.5726
cgd2_1770-RA	1278	779	36	74.6567
cgd2_1780-RA	1317	818	85	167.868
cgd2_1790-RA	3120	2621	4	2.46545
cgd2_180-RA	603	131.482	0	0
cgd2_1800-RA	1315	816	20	39.5953
cgd2_1820-RA	603	131.482	5	61.4339
cgd2_1823-RA	496	79.03	0	0
cgd2_1830-RA	1146	647	3	7.49067
cgd2_1840-RA	1548	1049	19	29.2605
cgd2_1850-RA	981	482	49	164.23
cgd2_1860-RA	3741	3242	5	2.4915
cgd2_1870-RA	942	443.002	285	1039.3
cgd2_1880-RA	348	44.1443	0	0
cgd2_1890-RA	705	210.927	40	306.359
cgd2_190-RA	411	55.3828	0	0
cgd2_1900-RA	1008	509	65	206.3
cgd2_1910-RA	1605	1106	1242	1814.14
cgd2_1920-RA	3423	2924	6	3.31495
cgd2_1930-RA	498	79.7459	0	0
cgd2_1940-RA	660	172.634	4	37.4314
cgd2_1950-RA	1980	1481	29.6771	32.372
cgd2_1960-RA	2133	1634	35.4369	35.0354
cgd2_1970-RA	2889	2390	6	4.05562
cgd2_1980-RA	1113	614	3	7.89326
cgd2_1990-RA	702	208.246	0	0
cgd2_20-RA	2049	1550	599	624.308
cgd2_200-RA	972	473	108	368.864
cgd2_2000-RA	997	498	10	32.4395
cgd2_2010-RA	804	305.387	15	79.3495
cgd2_2020-RA	618	141.414	1	11.4238
cgd2_2030-RA	631	150.552	0	0
cgd2_2040-RA	1221	722	0	0
cgd2_2050-RA	867	368.046	38	166.796
cgd2_2060-RA	2130	1631	6	5.94293
cgd2_2070-RA	1578	1079	28	41.9218
cgd2_2080-RA	1046	547	4	11.8134
cgd2_2090-RA	3259	2760	28	16.389
cgd2_210-RA	1741	1242	192	249.737
cgd2_2100-RA	645	160.929	384	3854.78
cgd2_2110-RA	567	110.346	539	7891.04
cgd2_2120-RA	297	37.5358	0	0
cgd2_2130-RA	4281	3782	64	27.3377
cgd2_2140-RA	5457	4958	10	3.25834
cgd2_2150-RA	408	54.7492	0	0
cgd2_2160-RA	2880	2381	1	0.678491
cgd2_2170-RA	1689	1190	8	10.8604
cgd2_2180-RA	351	44.593	0	0
cgd2_2190-RA	1242	743	2	4.34855
cgd2_220-RA	1724	1225	27	35.6067
cgd2_2200-RA	306	38.5757	0	0
cgd2_2210-RA	1212	713	13	29.4549
cgd2_2220-RA	855	356.072	2	9.07394
cgd2_2230-RA	2502	2003	7	5.64574
cgd2_2240-RA	1386	887	11	20.0342
cgd2_2250-RA	495	78.6752	2	41.0672
cgd2_2260-RA	2034	1535	11	11.5768
cgd2_2270-RA	1038	539	5	14.986
cgd2_2280-RA	1680	1181	1	1.3679
cgd2_2290-RA	924	425.005	1	3.8011
cgd2_230-RA	5048	4549	8	2.84104
cgd2_2300-RA	1464	965	0	0
cgd2_2310-RA	1635	1136	0	0
cgd2_2320-RA	5061	4562	3	1.06235
cgd2_2330-RA	507	83.076	0	0
cgd2_2340-RA	4959	4460	102	36.9461
cgd2_2350-RA	1716	1217	37	49.1151
cgd2_2360-RA	5907	5408	6	1.79233
cgd2_2370-RA	405	54.1268	0	0
cgd2_2380-RA	966	467.001	1	3.45928
cgd2_2390-RA	1011	512	3	9.46574
cgd2_240-RA	867	368.046	15	65.8403
cgd2_2400-RA	3876	3377	10	4.78379
cgd2_2410-RA	468	69.8642	0	0
cgd2_2420-RA	1446	947	3	5.1177
cgd2_2430-RA	957	458.001	1	3.52726
cgd2_2440-RA	393	51.744	0	0
cgd2_2450-RA	504	81.946	0	0
cgd2_2460-RA	586	121.028	4	53.3921
cgd2_2470-RA	705	210.927	4	30.6359
cgd2_2480-RA	1419	920	31	54.4349
cgd2_2490-RA	885	386.024	1	4.18494
cgd2_250-RA	393	51.744	0	0
cgd2_2500-RA	1695	1196	44	59.4326
cgd2_2510-RA	2295	1796	204	183.496
cgd2_2520-RA	832	333.158	4	19.396
cgd2_2523-RA	751	253.698	19	120.987
cgd2_2530-RA	1029	530	67	204.222
cgd2_2533-RA	408	54.7492	0	0
cgd2_2540-RA	327	41.2025	0	0
cgd2_2550-RA	5610	5111	14	4.42513
cgd2_2560-RA	2976	2477	176	114.786
cgd2_2570-RA	799	300.45	25	134.422
cgd2_2580-RA	6960	6461	136	34.005
cgd2_2590-RA	384	50.0635	0	0
cgd2_260-RA	1037	538	0	0
cgd2_2600-RA	1394	895	0	0
cgd2_2610-RA	7839	7340	59	12.9855
cgd2_2620-RA	1800	1301	10	12.4173
cgd2_2630-RA	1971	1472	24	26.3395
cgd2_2640-RA	558	105.647	7	107.039
cgd2_2650-RA	1257	758	7	14.9187
cgd2_2660-RA	1293	794	80	162.769
cgd2_2670-RA	1245	746	57	123.435
cgd2_2680-RA	4305	3806	9	3.82012
cgd2_2690-RA	618	141.414	2	22.8476
cgd2_270-RA	2081	1582	19	19.4022
cgd2_2700-RA	1488	989	87	142.111
cgd2_2710-RA	1653	1154	0	0
cgd2_2720-RA	3012	2513	14	8.99993
cgd2_2730-RA	3489	2990	6	3.24178
