target_id	length	eff_length	est_counts	tpm
cgd1_1550-RA	1947	1448	99	91.8993
cgd1_1560-RA	1188	689	121	236.054
cgd1_1570-RA	1749	1250	115	123.661
cgd1_1580-RA	2808	2309	796	463.377
cgd1_1590-RA	579	116.971	65	746.932
cgd1_160-RA	2986	2487	10	5.40468
cgd1_1600-RA	393	51.744	0	0
cgd1_1610-RA	1398	899	2	2.99031
cgd1_1620-RA	1210	711	31	58.6054
cgd1_1625-RA	73	19.8391	0	0
cgd1_1630-RA	928	429.004	18	56.3971
cgd1_1640-RA	8906	8407	42	6.71512
cgd1_1650-RA	402	53.5153	0	0
cgd1_1660-RA	324	40.809	0	0
cgd1_1670-RA	1386	887	55	83.346
cgd1_1680-RA	3102	2603	1	0.516383
cgd1_1690-RA	1983	1484	0	0
cgd1_170-RA	858	359.064	3	11.2304
cgd1_1700-RA	2488	1989	135	91.2315
cgd1_1710-RA	1348	849	20	31.6642
cgd1_1720-RA	5427	4928	448	122.195
cgd1_1730-RA	1245	746	895	1612.61
cgd1_1740-RA	830	331.169	9	36.529
cgd1_1750-RA	1539	1040	3	3.87734
cgd1_1760-RA	1196	697	4	7.71388
cgd1_1770-RA	417	56.6844	0	0
cgd1_1780-RA	1383	884	17	25.8489
cgd1_1790-RA	1983	1484	25	22.6439
cgd1_180-RA	1587	1088	72	88.9507
cgd1_1800-RA	1482	983	15	20.5108
cgd1_1810-RA	2022	1523	3	2.64769
cgd1_1820-RA	579	116.971	0	0
cgd1_1830-RA	618	141.414	5	47.5252
cgd1_1840-RA	2799	2300	67	39.1555
cgd1_1850-RA	450	64.7425	0	0
cgd1_1860-RA	1131	632	5	10.634
cgd1_1870-RA	1461	962	38	53.0951
cgd1_1880-RA	612	137.362	0	0
cgd1_1890-RA	681	189.96	6	42.4555
cgd1_190-RA	1683	1184	13	14.7583
cgd1_1900-RA	799	300.45	14	62.6327
cgd1_1910-RA	1010	511	0	0
cgd1_1920-RA	13909	13410	10	1.00234
cgd1_1930-RA	1476	977	14	19.261
cgd1_1940-RA	558	105.647	5	63.6147
cgd1_1950-RA	1242	743	68	123.017
cgd1_1960-RA	630	149.832	1	8.97099
cgd1_1970-RA	909	410.009	122	399.956
cgd1_1980-RA	1494	995	40	54.0359
cgd1_1990-RA	891	392.019	18	61.718
cgd1_20-RA	1464	965	4	5.57158
cgd1_200-RA	549	101.173	1	13.2856
cgd1_2000-RA	2094	1595	80	67.4179
cgd1_2010-RA	1899	1400	12	11.5212
cgd1_2020-RA	621	143.479	0	0
cgd1_203-RA	440	62.1294	0	0
cgd1_2030-RA	1557	1058	11	13.975
cgd1_2040-RA	1599	1100	320	391.024
cgd1_2050-RA	801	302.424	8	35.5565
cgd1_2060-RA	558	105.647	0	0
cgd1_2070-RA	1500	1001	11	14.7708
cgd1_2080-RA	693	200.302	3	20.1317
cgd1_2090-RA	1113	614	10	21.8916
cgd1_210-RA	615	139.375	1	9.64411
cgd1_2100-RA	1413	914	10	14.7062
cgd1_2110-RA	4674	4175	8	2.5756
cgd1_2120-RA	2790	2291	47	27.5752
cgd1_2130-RA	1923	1424	104	98.1678
cgd1_2140-RA	846	347.098	2	7.74503
cgd1_2150-RA	2070	1571	1	0.855598
cgd1_2160-RA	2250	1751	11	8.44408
cgd1_2170-RA	1157	658	24	49.0265
cgd1_2180-RA	1782	1283	25	26.1914
cgd1_2190-RA	2934	2435	7	3.86407
cgd1_220-RA	1281	782	20	34.3771
cgd1_2200-RA	1374	875	1	1.53616
cgd1_2210-RA	360	45.985	0	0
cgd1_2220-RA	642	158.66	3	25.4155
cgd1_2230-RA	1197	698	34	65.4741
cgd1_2240-RA	1278	779	1	1.72547
cgd1_2250-RA	432	60.1496	0	0
cgd1_2260-RA	435	60.8809	0	0
cgd1_2270-RA	324	40.809	0	0
cgd1_2280-RA	558	105.647	9	114.507
cgd1_2290-RA	2043	1544	28	24.3757
cgd1_2293-RA	237	31.6826	0	0
cgd1_230-RA	1425	926	24	34.8374
cgd1_2300-RA	4701	4202	9	2.87894
cgd1_2310-RA	492	77.6237	1	17.3161
cgd1_2313-RA	341	43.1259	0	0
cgd1_2320-RA	1323	824	220	358.873
cgd1_2330-RA	843	344.109	2	7.81231
cgd1_2340-RA	546	99.7309	1	13.4777
cgd1_2350-RA	1680	1181	37	42.1112
cgd1_2360-RA	915	416.007	29	93.7008
cgd1_2370-RA	990	491	5	13.6878
cgd1_2380-RA	1689	1190	20	22.5907
cgd1_2390-RA	660	172.634	24	186.866
cgd1_240-RA	1065	566	4	9.49925
cgd1_2400-RA	996	497	842	2277.2
cgd1_2403-RA	462	68.0944	0	0
cgd1_2410-RA	3186	2687	20	10.0048
cgd1_2420-RA	1173	674	37	73.7883
cgd1_2430-RA	936	437.003	14	43.0615
cgd1_2440-RA	1386	887	7	10.6077
cgd1_2450-RA	2748	2249	93	55.5826
cgd1_2460-RA	573	113.607	29	343.115
cgd1_2470-RA	951	452.001	11	32.7114
cgd1_2480-RA	1315	816	7	11.5306
cgd1_2490-RA	1003	504	80	213.356
cgd1_250-RA	1634	1135	84	99.4785
cgd1_2500-RA	1899	1400	37	35.5238
cgd1_2510-RA	879	380.03	12	42.4433
cgd1_2520-RA	321	40.4218	0	0
cgd1_2530-RA	3897	3398	90	35.6012
cgd1_2540-RA	3567	3068	16	7.00988
cgd1_2550-RA	537	95.5475	2	28.1356
cgd1_2560-RA	930	431.004	2	6.23727
cgd1_2570-RA	4347	3848	45	15.7189
cgd1_2580-RA	744	247.023	4	21.7655
cgd1_2590-RA	771	273.004	13	64.006
cgd1_260-RA	1386	887	0	0
cgd1_2600-RA	2262	1763	11	8.3866
cgd1_2610-RA	6264	5765	0	0
cgd1_2620-RA	3035	2536	79	41.872
cgd1_2630-RA	1158	659	33	67.3092
cgd1_2635-RA	73	19.8391	0	0
cgd1_2640-RA	354	45.0492	0	0
cgd1_2650-RA	2604	2105	103	65.7705
cgd1_2660-RA	543	98.3127	5	68.3607
cgd1_2663-RA	527	91.1452	2	29.4946
cgd1_2670-RA	1512	1013	34	45.1144
cgd1_2680-RA	873	374.037	28	100.621
cgd1_2690-RA	204	29.0982	0	0
cgd1_270-RA	438	61.6255	0	0
cgd1_2700-RA	1224	725	66	122.363
cgd1_2710-RA	1068	569	27	63.7819
cgd1_2720-RA	2283	1784	29	21.8499
cgd1_2730-RA	2082	1583	374	317.568
cgd1_2740-RA	2586	2087	201	129.455
cgd1_2750-RA	1896	1397	8	7.69732
cgd1_2760-RA	1197	698	124	238.788
cgd1_2770-RA	3846	3347	154	61.8459
cgd1_2780-RA	1161	662	74	150.252
cgd1_2783-RA	740	243.231	33	182.365
cgd1_2790-RA	496	79.03	1	17.008
cgd1_280-RA	1104	605	30	66.6518
cgd1_2800-RA	522	89.038	1	15.0963
cgd1_2810-RA	1648	1149	9	10.5285
cgd1_2830-RA	1108	609	17	37.5213
cgd1_2840-RA	4571	4072	5	1.65047
cgd1_2850-RA	3468	2969	56	25.3527
cgd1_2860-RA	1610	1111	17	20.5675
cgd1_2870-RA	2079	1580	14	11.9101
cgd1_2880-RA	1934	1435	973	911.395
cgd1_2890-RA	2946	2447	155	85.1419
cgd1_290-RA	1500	1001	70	93.9961
cgd1_2900-RA	1773	1274	1	1.05506
cgd1_2910-RA	420	57.3528	0	0
cgd1_2920-RA	663	175.045	4	30.7154
cgd1_2940-RA	777	278.851	0	0
cgd1_2943-RA	623	144.871	1	9.27821
cgd1_2950-RA	1122	623	2	4.31507
cgd1_2960-RA	2428	1929	92	64.1064
cgd1_2970-RA	1167	668	33	66.4023
cgd1_2980-RA	744	247.023	8	43.531
cgd1_2990-RA	417	56.6844	0	0
cgd1_30-RA	4953	4454	18	5.4321
cgd1_300-RA	328	41.3351	0	0
cgd1_3000-RA	489	76.5911	73	1281.12
cgd1_3010-RA	855	356.072	77	290.669
cgd1_3020-RA	1110	611	739	1625.73
cgd1_3030-RA	2463	1964	80	54.7513
cgd1_3033-RA	657	170.247	9	71.0574
cgd1_3040-RA	753	255.614	75	394.387
cgd1_3050-RA	1380	881	94	143.416
cgd1_3060-RA	1359	860	21	32.8221
cgd1_3070-RA	11588	11089	63	7.63649
cgd1_3080-RA	993	494	3	8.16282
cgd1_3090-RA	1227	728	16	29.5416
cgd1_3095-RA	71	19.6168	0	0
cgd1_310-RA	1095	596	35	78.9346
cgd1_3100-RA	2180	1681	3	2.39883
cgd1_3110-RA	2538	2039	8	5.27374
cgd1_3120-RA	2249	1750	0	0
cgd1_3130-RA	2079	1580	322	273.933
cgd1_3140-RA	618	141.414	12	114.06
cgd1_3150-RA	984	485	0	0
cgd1_3160-RA	4359	3860	30.1189	10.4881
cgd1_3170-RA	4860	4361	35	10.7877
cgd1_3180-RA	1371	872	4	6.1658
cgd1_3190-RA	2390	1891	16	11.373
cgd1_320-RA	1773	1274	49	51.6978
cgd1_3200-RA	864	365.052	2	7.36413
cgd1_3210-RA	3123	2624	30	15.3675
cgd1_3220-RA	2022	1523	11	9.7082
cgd1_3230-RA	2640	2141	15	9.41717
cgd1_3240-RA	9555	9056	5	0.742129
cgd1_3250-RA	726	230.105	49	286.231
cgd1_3260-RA	1038	539	1	2.49377
cgd1_3270-RA	2323	1824	31	22.8445
cgd1_3280-RA	939	440.002	3	9.16457
cgd1_3290-RA	2407	1908	16	11.2716
cgd1_330-RA	2648	2149	464	290.22
cgd1_3300-RA	891	392.019	3	10.2863
cgd1_3310-RA	684	192.518	0	0
cgd1_3320-RA	855	356.072	5	18.8746
cgd1_3330-RA	631	150.552	0	0
cgd1_3340-RA	1484	985	137	186.952
cgd1_3343-RA	494	78.3226	0	0
cgd1_3350-RA	519	87.803	0	0
cgd1_3360-RA	1932	1433	15	14.0699
cgd1_3370-RA	636	154.196	0	0
cgd1_3380-RA	889	390.02	8	27.5708
cgd1_3390-RA	1884	1385	55	53.3776
cgd1_340-RA	1483	984	34	46.444
cgd1_3400-RA	1240	741	39	70.7444
cgd1_3410-RA	273	34.9857	0	0
cgd1_3420-RA	2205	1706	1.08305	0.853328
cgd1_3430-RA	428	59.1949	0	0
cgd1_3440-RA	1470	971	16	22.1486
cgd1_3450-RA	2022	1523	2	1.76513
cgd1_3460-RA	960	461.001	0	0
cgd1_3470-RA	588	122.214	0	0
cgd1_3480-RA	1838	1339	44	44.169
cgd1_3490-RA	457	66.6681	0	0
cgd1_350-RA	2343	1844	23	16.7654
cgd1_3500-RA	2495	1996	122	82.1571
cgd1_3510-RA	1761	1262	161	171.48
cgd1_3520-RA	1671	1172	90	103.219
cgd1_3530-RA	2680	2181	616	379.639
cgd1_3540-RA	5820	5321	260	65.6789
cgd1_3543-RA	497	79.3869	2	33.8631
cgd1_3550-RA	2778	2279	1	0.589795
cgd1_3560-RA	381	49.5225	0	0
cgd1_3570-RA	1260	761	208	367.388
cgd1_3580-RA	429	59.4314	0	0
cgd1_3583-RA	821	322.227	5	20.8571
cgd1_3590-RA	1338	839	13	20.827
cgd1_360-RA	2511	2012	45	30.0629
cgd1_3600-RA	2254	1755	1	0.765894
cgd1_3610-RA	2808	2309	23	13.389
cgd1_3620-RA	1107	608	13	28.7399
cgd1_3630-RA	2238	1739	67	51.787
cgd1_3640-RA	1569	1070	156	195.969
cgd1_3650-RA	1059	560	13	31.2033
cgd1_3660-RA	618	141.414	3	28.5151
cgd1_3670-RA	6618	6119	121	26.5797
cgd1_3680-RA	1613	1114	138	166.51
cgd1_3690-RA	3078	2579	112	58.3731
cgd1_370-RA	2244	1745	13	10.0137
cgd1_3700-RA	1362	863	95	147.965
cgd1_3710-RA	2088	1589	111	93.8955
cgd1_3720-RA	1263	764	49	86.2082
cgd1_3730-RA	2091	1592	0	0
cgd1_3740-RA	4224	3725	7	2.52591
cgd1_3750-RA	861	362.058	2	7.42502
cgd1_3760-RA	3480	2981	37	16.6834
cgd1_3770-RA	531	92.8757	3	43.4175
cgd1_3780-RA	2445	1946	1202	830.247
cgd1_3790-RA	3819	3320	161	65.1829
cgd1_380-RA	1360	861	0	0
cgd1_3800-RA	573	113.607	6	70.9893
cgd1_3810-RA	2739	2240	6681	4009.03
cgd1_3820-RA	2988	2489	81	43.7427
cgd1_3830-RA	604	132.123	2	20.3468
cgd1_3840-RA	3224	2725	47	23.1834
cgd1_3850-RA	2775	2276	84	49.6081
cgd1_3860-RA	1292	793	23	38.9853
cgd1_390-RA	997	498	30	80.9725
cgd1_40-RA	1152	653	53	109.096
cgd1_400-RA	2187	1688	9	7.16664
cgd1_410-RA	527	91.1452	2	29.4946
cgd1_420-RA	628	148.4	5	45.2877
cgd1_430-RA	617	140.731	2	19.1023
cgd1_440-RA	692	199.429	15	101.099
cgd1_450-RA	2006	1507	26	23.1903
cgd1_460-RA	2015	1516	9	7.97975
cgd1_470-RA	2799	2300	118	68.9604
cgd1_480-RA	498	79.7459	1	16.8553
cgd1_490-RA	393	51.744	0	0
cgd1_493-RA	456	66.388	0	0
cgd1_5-RA	698	204.697	40831	268117
cgd1_50-RA	3140	2641	130	66.1638
cgd1_500-RA	1477	978	2	2.74876
cgd1_510-RA	1906	1407	29	27.7045
cgd1_520-RA	1422	923	1358	1977.62
cgd1_530-RA	530	92.4393	13	189.031
cgd1_540-RA	711	216.336	111	689.668
cgd1_543-RA	495	78.6752	3	51.2541
cgd1_550-RA	8988	8489	6	0.950037
cgd1_560-RA	1357	858	4	6.2664
cgd1_570-RA	705	210.927	6	38.2352
cgd1_580-RA	2787	2288	144	84.5965
cgd1_590-RA	7584	7085	360	68.2981
cgd1_60-RA	903	404.011	2	6.65399
cgd1_600-RA	1555	1056	46	58.5517
cgd1_610-RA	708	213.624	19	119.55
cgd1_620-RA	1317	818	74	121.597
cgd1_630-RA	930	431.004	24	74.8473
cgd1_640-RA	4369	3870	4672	1622.7
cgd1_645-RA	81	20.6538	0	0
cgd1_650-RA	3822	3323	25	10.1124
cgd1_660-RA	1017	518	16	41.518
cgd1_670-RA	3531	3032	8	3.54655
cgd1_680-RA	1549	1050	11	14.0815
cgd1_690-RA	1252	753	0	0
cgd1_70-RA	357	45.5132	0	0
cgd1_700-RA	4296	3797	16	5.66402
cgd1_710-RA	3581	3082	9	3.92514
cgd1_720-RA	636	154.196	0	0
cgd1_730-RA	1066	567	4	9.4825
cgd1_733-RA	569	111.422	4	48.2543
cgd1_740-RA	846	347.098	4	15.4901
cgd1_750-RA	15741	15242	76	6.7022
cgd1_760-RA	2786	2287	68	39.9658
cgd1_770-RA	1614	1115	41	49.4259
cgd1_780-RA	844	345.106	18	70.1078
cgd1_790-RA	4197	3698	0	0
cgd1_80-RA	444	63.1557	0	0
cgd1_800-RA	1974	1475	4	3.64514
cgd1_810-RA	1803	1304	0	0
cgd1_820-RA	2510	2011	17	11.3627
cgd1_830-RA	3140	2641	133	67.6907
cgd1_840-RA	634	152.73	0	0
cgd1_843-RA	254	33.1718	0	0
cgd1_850-RA	465	68.9713	36	701.585
cgd1_860-RA	222	30.4618	0	0
cgd1_870-RA	633	152.001	57	504.049
cgd1_880-RA	1218	719	1419	2652.77
cgd1_890-RA	4269	3770	349	124.431
cgd1_90-RA	2274	1775	12	9.08717
cgd1_900-RA	318	40.0408	0	0
cgd1_905-RA	74	19.9472	0	0
cgd1_910-RA	1046	547	244	599.581
cgd1_920-RA	1716	1217	237	261.76
cgd1_930-RA	900	401.013	184	616.744
cgd1_940-RA	540	96.9183	0	0
cgd1_950-RA	1446	947	38	53.9361
cgd1_960-RA	1458	959	26	36.4419
cgd1_970-RA	2502	2003	41	27.5137
cgd1_980-RA	2625	2126	146	92.3071
cgd1_990-RA	3444	2945	30	13.6925
Cgd2_140-RA	276	35.2879	0	0
Cgd2_1810-RA	945	446.002	7	21.0963
Cgd2_2990-RA	714	219.062	348	2135.29
cgd2_10-RA	1338	839	1	1.60208
cgd2_100-RA	1239	740	15	27.2462
cgd2_1000-RA	1920	1421	204	192.966
cgd2_1010-RA	1761	1262	314	334.438
cgd2_1020-RA	1293	794	98	165.902
cgd2_1030-RA	945	446.002	38	114.523
cgd2_1040-RA	576	115.276	11	128.263
cgd2_1050-RA	1044	545	45	110.984
cgd2_1060-RA	2157	1658	133	107.823
cgd2_1070-RA	321	40.4218	0	0
cgd2_1080-RA	1755	1256	15	16.0527
cgd2_1090-RA	1518	1019	1	1.31908
cgd2_110-RA	1721	1222	14	15.3994
cgd2_1100-RA	2913	2414	143	79.6241
cgd2_1110-RA	1513	1014	0	0
cgd2_1120-RA	1488	989	61	82.9047
cgd2_1130-RA	2046	1547	3	2.60661
cgd2_1140-RA	969	470.001	4	11.4395
cgd2_1150-RA	1008	509	263	694.518
cgd2_1160-RA	2022	1523	213	187.986
cgd2_1170-RA	1428	929	65	94.0467
cgd2_1190-RA	1863	1364	6	5.91266
cgd2_120-RA	368	47.283	0	0
cgd2_1200-RA	930	431.004	77	240.135
cgd2_1210-RA	765	267.18	2	10.0617
cgd2_1220-RA	1716	1217	7	7.73131
cgd2_1230-RA	2253	1754	1	0.766331
cgd2_1240-RA	1302	803	5	8.36951
cgd2_1250-RA	2691	2192	75	45.9903
cgd2_1260-RA	2436	1937	18	12.4908
cgd2_1270-RA	2487	1988	1	0.676129
cgd2_1280-RA	2058	1559	20	17.2437
cgd2_1290-RA	1269	770	24	41.8954
cgd2_130-RA	339	42.842	0	0
cgd2_1300-RA	2034	1535	62	54.2911
cgd2_1310-RA	1449	950	56	79.2337
cgd2_1330-RA	1374	875	34	52.2296
cgd2_1340-RA	2037	1538	56	48.9415
cgd2_1350-RA	1386	887	135	204.577
cgd2_1360-RA	1623	1124	500	597.929
cgd2_1365-RA	80	20.5578	0	0
cgd2_1370-RA	2634	2135	68	42.8111
cgd2_1372-RA	1757	1258	0.00816609	0.00872528
cgd2_1373-RA	7300	6801	274695	54290.5
cgd2_1375-RA	1758	1259	21.597	23.0576
cgd2_1376-RA	152	25.6249	0	0
cgd2_1377-RA	3459	2960	49.0821	22.2883
cgd2_1380-RA	885	386.024	0	0
cgd2_1390-RA	591	124.014	0	0
cgd2_1400-RA	1842	1343	4.00074	4.00414
cgd2_1410-RA	429	59.4314	0	0
cgd2_1420-RA	1470	971	43	59.5244
cgd2_1430-RA	1383	884	7	10.6437
cgd2_1440-RA	771	273.004	46	226.483
cgd2_1450-RA	1725	1226	21	23.0237
cgd2_1460-RA	2012	1513	39	34.6475
cgd2_1470-RA	567	110.346	3	36.5434
cgd2_1480-RA	1317	818	0	0
cgd2_1490-RA	1002	503	0	0
cgd2_150-RA	1255	756	8	14.2237
cgd2_1500-RA	1623	1124	138	165.028
cgd2_1510-RA	2418	1919	26	18.2114
cgd2_1520-RA	1779	1280	103	108.162
cgd2_1530-RA	1212	713	11	20.7371
cgd2_1540-RA	456	66.388	0	0
cgd2_1550-RA	1488	989	20	27.1819
cgd2_1560-RA	1599	1100	13	15.8853
cgd2_1570-RA	921	422.005	12	38.2216
cgd2_1580-RA	366	46.953	0	0
cgd2_1590-RA	1968	1469	0	0
cgd2_160-RA	1382	883	23	35.0117
cgd2_1600-RA	2589	2090	55	35.3722
cgd2_1610-RA	1551	1052	0	0
cgd2_1620-RA	759	261.382	6	30.8546
cgd2_1630-RA	620	142.788	2	18.8271
cgd2_1640-RA	2367	1868	17	12.2326
cgd2_1650-RA	1407	908	6	8.88201
cgd2_1660-RA	510	84.2264	0	0
cgd2_1670-RA	354	45.0492	0	0
cgd2_1680-RA	1076	577	10	23.2954
cgd2_1690-RA	303	38.2237	0	0
cgd2_170-RA	470	70.4686	13	247.967
cgd2_1700-RA	519	87.803	1	15.3086
cgd2_1710-RA	3504	3005	5	2.23651
cgd2_1713-RA	591	124.014	0	0
cgd2_1720-RA	1800	1301	18	18.5969
cgd2_1730-RA	1227	728	7	12.9245
cgd2_1740-RA	2409	1910	38	26.7421
cgd2_1745-RA	85	21.023	0	0
cgd2_1750-RA	1449	950	16	22.6382
cgd2_1760-RA	1139	640	19	39.9043
cgd2_1770-RA	1278	779	82	141.489
cgd2_1780-RA	1317	818	327	537.329
cgd2_1790-RA	3120	2621	9	4.61553
cgd2_180-RA	603	131.482	2	20.4461
cgd2_1800-RA	1315	816	82	135.073
cgd2_1820-RA	603	131.482	30	306.691
cgd2_1823-RA	496	79.03	0	0
cgd2_1830-RA	1146	647	7	14.5425
cgd2_1840-RA	1548	1049	170	217.831
cgd2_1850-RA	981	482	180	501.962
cgd2_1860-RA	3741	3242	31	12.8527
cgd2_1870-RA	942	443.002	2042	6195.78
cgd2_1880-RA	348	44.1443	0	0
cgd2_1890-RA	705	210.927	1	6.37254
cgd2_190-RA	411	55.3828	0	0
cgd2_1900-RA	1008	509	9	23.7668
cgd2_1910-RA	1605	1106	91	110.594
cgd2_1920-RA	3423	2924	10	4.59693
cgd2_1930-RA	498	79.7459	1	16.8553
cgd2_1940-RA	660	172.634	13	101.219
cgd2_1950-RA	1980	1481	5.403	4.90372
cgd2_1960-RA	2133	1634	149.918	123.324
cgd2_1970-RA	2889	2390	6	3.37442
cgd2_1980-RA	1113	614	6	13.135
cgd2_1990-RA	702	208.246	12	77.455
cgd2_20-RA	2049	1550	2875	2493.17
cgd2_200-RA	972	473	799	2270.55
cgd2_2000-RA	997	498	79	213.228
cgd2_2010-RA	804	305.387	107	470.954
cgd2_2020-RA	618	141.414	1	9.50503
cgd2_2030-RA	631	150.552	1	8.92807
cgd2_2040-RA	1221	722	25	46.5424
cgd2_2050-RA	867	368.046	122	445.557
cgd2_2060-RA	2130	1631	30	24.7237
cgd2_2070-RA	1578	1079	218	271.569
cgd2_2080-RA	1046	547	12	29.4876
cgd2_2090-RA	3259	2760	9	4.38308
cgd2_210-RA	1741	1242	18	19.4803
cgd2_2100-RA	645	160.929	0	0
cgd2_2110-RA	567	110.346	0	0
cgd2_2120-RA	297	37.5358	0	0
cgd2_2130-RA	4281	3782	190	67.5271
cgd2_2140-RA	5457	4958	10	2.71106
cgd2_2150-RA	408	54.7492	0	0
cgd2_2160-RA	2880	2381	7	3.9517
cgd2_2170-RA	1689	1190	113	127.637
cgd2_2180-RA	351	44.593	0	0
cgd2_2190-RA	1242	743	7	12.6635
cgd2_220-RA	1724	1225	13	14.2644
cgd2_2200-RA	306	38.5757	0	0
cgd2_2210-RA	1212	713	36	67.867
cgd2_2220-RA	855	356.072	9	33.9743
cgd2_2230-RA	2502	2003	41	27.5137
cgd2_2240-RA	1386	887	36	54.5537
cgd2_2250-RA	495	78.6752	2	34.1694
cgd2_2260-RA	2034	1535	78	68.3018
cgd2_2270-RA	1038	539	18	44.8879
cgd2_2280-RA	1680	1181	41	46.6638
cgd2_2290-RA	924	425.005	14	44.2772
cgd2_230-RA	5048	4549	21	6.2051
cgd2_2300-RA	1464	965	21	29.2508
cgd2_2310-RA	1635	1136	13	15.3819
cgd2_2320-RA	5061	4562	11	3.24103
cgd2_2330-RA	507	83.076	0	0
cgd2_2340-RA	4959	4460	13	3.91791
cgd2_2350-RA	1716	1217	53	58.5371
cgd2_2360-RA	5907	5408	23	5.71659
cgd2_2370-RA	405	54.1268	0	0
cgd2_2380-RA	966	467.001	3	8.63475
cgd2_2390-RA	1011	512	7	18.377
cgd2_240-RA	867	368.046	2	7.30421
cgd2_2400-RA	3876	3377	61	24.2798
cgd2_2410-RA	468	69.8642	0	0
cgd2_2420-RA	1446	947	10	14.1937
cgd2_2430-RA	957	458.001	14	41.0873
cgd2_2440-RA	393	51.744	0	0
cgd2_2450-RA	504	81.946	3	49.2084
cgd2_2460-RA	586	121.028	25	277.651
cgd2_2470-RA	705	210.927	5	31.8627
cgd2_2480-RA	1419	920	146	213.31
cgd2_2490-RA	885	386.024	0	0
cgd2_250-RA	393	51.744	0	0
cgd2_2500-RA	1695	1196	13	14.6103
cgd2_2510-RA	2295	1796	6	4.49046
cgd2_2520-RA	832	333.158	1	4.03455
cgd2_2523-RA	751	253.698	14	74.1748
cgd2_2530-RA	1029	530	198	502.152
cgd2_2533-RA	408	54.7492	0	0
cgd2_2540-RA	327	41.2025	0	0
cgd2_2550-RA	5610	5111	20	5.25981
cgd2_2560-RA	2976	2477	207	112.329
cgd2_2570-RA	799	300.45	172	769.487
cgd2_2580-RA	6960	6461	68	14.1467
cgd2_2590-RA	384	50.0635	0	0
cgd2_260-RA	1037	538	28	69.9554
cgd2_2600-RA	1394	895	4	6.00735
cgd2_2610-RA	7839	7340	34	6.22628
cgd2_2620-RA	1800	1301	12	12.3979
cgd2_2630-RA	1971	1472	42	38.3519
cgd2_2640-RA	558	105.647	15	190.844
cgd2_2650-RA	1257	758	34	60.2914
cgd2_2660-RA	1293	794	368	622.978
cgd2_2670-RA	1245	746	225	405.405
cgd2_2680-RA	4305	3806	59	20.8367
cgd2_2690-RA	618	141.414	8	76.0402
cgd2_270-RA	2081	1582	223	189.472
cgd2_2700-RA	1488	989	209	284.051
cgd2_2710-RA	1653	1154	31	36.1078
cgd2_2720-RA	3012	2513	14	7.48827
